time,input_base_ax,input_base_ax_g,input_base_vx,base_vx,base_ax,base_ax_g,base_xdisp,top_vx,top_ax,top_ax_g,top_xdisp,stress_point_vx,stress_point_ax,stress_point_ax_g,stress_point_xdisp,stress_point_strain,stress_point_shear_stress
1.63,-4.4980587685,-0.458674345317,-0.305134624096,-0.305983757689,-4.92516544607,-0.502227105696,0.0103882506915,0,0,0,0,0,0,0,0,0,0
1.64,-3.44563675759,-0.351357166574,-0.344960248707,-0.345590766474,-3.96070087851,-0.403879090058,0.00713037807071,0,0,0,0,0,0,0,0,0,0
1.65,-2.23980374124,-0.228396418884,-0.373471554493,-0.373854695977,-2.82639295035,-0.288211871572,0.00353315075846,0,0,0,0,0,0,0,0,0,0
1.66,-0.920477510608,-0.0938625841248,-0.389330313129,-0.389445580834,-1.55908848565,-0.158982780628,-0.000283350625599,0,0,0,0,0,0,0,0,0,0
1.67,0.467194054356,0.0476405351834,-0.391624519453,-0.391460650555,-0.201506972133,-0.0205479926513,-0.00418788178254,0,0,0,0,0,0,0,0,0,0
1.68,1.87437014878,0.191132562983,-0.379913134296,-0.379468755385,1.19918951702,0.122283299294,-0.00804252881224,0,0,0,0,0,0,0,0,0,0
1.69,3.25023094663,0.33143131922,-0.354254536748,-0.353538469159,2.59302862262,0.26441533272,-0.011707564935,0,0,0,0,0,0,0,0,0,0
1.7,4.54380828504,0.463339497692,-0.315217213929,-0.314248409533,3.92900596255,0.40064710809,-0.0150464993284,0,0,0,0,0,0,0,0,0,0
1.71,5.7058673185,0.581836541378,-0.263871846546,-0.262678947254,5.15694622789,0.525862167803,-0.0179311361124,0,0,0,0,0,0,0,0,0,0
1.72,6.69076984326,0.682268648647,-0.201764625648,-0.200385153802,6.22937934527,0.635219911516,-0.0202464566176,0,0,0,0,0,0,0,0,0,0
1.73,7.45824905123,0.760529747797,-0.130872335309,-0.12935153614,7.10336176617,0.724341315961,-0.0218951400673,0,0,0,0,0,0,0,0,0,0
1.74,7.97502717344,0.81322645077,-0.053540431537,-0.0519298023991,7.74217337408,0.789481971324,-0.02280154676,0,0,0,0,0,0,0,0,0,0
1.75,8.21621180783,0.837820438971,0.0275939869468,0.0292384333416,8.11682357407,0.827685659636,-0.0229150036053,0,0,0,0,0,0,0,0,0,0
1.76,8.16641358891,0.832742433849,0.109691811137,0.111311491214,8.20730578727,0.836912277614,-0.0222122539825,0,0,0,0,0,0,0,0,0,0
1.77,7.82053703962,0.797472841349,0.189811123601,0.191346967783,8.0035476569,0.816134730708,-0.0206989616876,0,0,0,0,0,0,0,0,0,0
1.78,7.18420765055,0.732585301867,0.265012509234,0.266407113042,7.50601452588,0.765400470689,-0.0184101912834,0,0,0,0,0,0,0,0,0,0
1.79,6.27381107471,0.639750687004,0.332466708189,0.333666471315,6.72593582727,0.685854581051,-0.0154098233616,0,0,0,0,0,0,0,0,0,0
1.8,5.11613435503,0.521700514959,0.389560672666,0.390517846474,5.68513751598,0.579722689805,-0.0117889017727,0,0,0,0,0,0,0,0,0,0
1.81,3.74761380846,0.382150256047,0.433998061717,0.434672627296,4.41547808217,0.450253458844,-0.00766294940385,0,0,0,0,0,0,0,0,0,0
1.82,2.21320903211,0.225684513276,0.463890328746,0.464251632249,2.95790049528,0.301621909141,-0.00316832810613,0,0,0,0,0,0,0,0,0,0
1.83,0.56493691334,0.0576075329842,0.477834823575,0.477862903055,1.36112708064,0.138796335205,0.00154224457039,0,0,0,0,0,0,0,0,0,0
1.84,-1.13988703643,-0.116236129201,0.474976737709,0.47466328575,-0.31996173054,-0.0326270164164,0.00630487551441,0,0,0,0,0,0,0,0,0,0
1.85,-2.84064077353,-0.289664745201,0.455052255422,0.454401174214,-2.02621115353,-0.206616036418,0.0109501978142,0,0,0,0,0,0,0,0,0,0
1.86,-4.47555204543,-0.456379298275,0.41841091686,0.417438436643,-3.69627375709,-0.376915027771,0.0153093958685,0,0,0,0,0,0,0,0,0,0
1.87,-5.98394220943,-0.610192288848,0.366015930628,0.364750278036,-5.26881586078,-0.537269695643,0.0192203394419,0,0,0,0,0,0,0,0,0,0
1.88,-7.30847600164,-0.745257147103,0.299421966545,0.297902585824,-6.68476922117,-0.681656755485,0.0225336037612,0,0,0,0,0,0,0,0,0,0
1.89,-8.39733386814,-0.856289749113,0.220730785807,0.219007132541,-7.88954532831,-0.80450972843,0.025118152353,0,0,0,0,0,0,0,0,0,0
1.9,-9.20622471978,-0.938773660708,0.132525895373,0.130655838596,-8.83512939452,-0.900932468735,0.0268664672087,0,0,0,0,0,0,0,0,0,0
1.91,-9.70016132341,-0.989141176999,0.0377882149747,0.0358360987644,-9.48197398313,-0.966892260163,0.0276989268955,0,0,0,0,0,0,0,0,0,0
1.92,-9.85492789114,-1.00492297483,-0.0602045119612,-0.0621700826732,-9.80061814376,-0.99938492184,0.027567256976,0,0,0,0,0,0,0,0,0,0
1.93,-9.65817955136,-0.984860227637,-0.157991176713,-0.15989974995,-9.77296672765,-0.996565262108,0.0264569078129,0,0,0,0,0,0,0,0,0,0
1.94,-9.11012595311,-0.928974313665,-0.252049704543,-0.253831509672,-9.39317597225,-0.957837383025,0.0243882515148,0,0,0,0,0,0,0,0,0,0
1.95,-8.22376583781,-0.838590735655,-0.338924060698,-0.340512560542,-8.66810508694,-0.883900729295,0.0214165311637,0,0,0,0,0,0,0,0,0,0
1.96,-7.02465549975,-0.716315510368,-0.415351277004,-0.416685650222,-7.61730896803,-0.776749345396,0.0176305401099,0,0,0,0,0,0,0,0,0,0
1.97,-5.55021106991,-0.565964021343,-0.478383826807,-0.47941128797,-6.27256377477,-0.639623497807,0.0131500554189,0,0,0,0,0,0,0,0,0,0
1.98,-3.84856187522,-0.392444094081,-0.525502761964,-0.526180631031,-4.67693430619,-0.476914573905,0.00812209582391,0,0,0,0,0,0,0,0,0,0
1.99,-1.97698910356,-0.201596784178,-0.554717283415,-0.555014724,-2.8834092969,-0.29402592087,0.00271611904875,0,0,0,0,0,0,0,0,0,0
2,-3.74442699069e-11,-3.81825291072e-12,-0.564646839941,-0.564546196535,-0.953147253448,-0.0971939707696,-0.00288168555392,0,0,0,0,0,0,0,0,0,0
2.01,2.01289778087,0.205258450222,-0.554582425174,-0.554080103059,1.04660934762,0.106724452042,-0.00847481705189,0,0,0,0,0,0,0,0,0,0
2.02,3.98964480814,0.406830549488,-0.524524451829,-0.523631299314,3.04488037452,0.310491388448,-0.0138633740638,0,0,0,0,0,0,0,0,0,0
2.03,5.85821505375,0.597371686942,-0.475195400438,-0.473936570687,4.96947286264,0.506745204799,-0.0188512134138,0,0,0,0,0,0,0,0,0,0
2.04,7.54924466046,0.769808717601,-0.408026338854,-0.40644062738,6.74959433069,0.688267077002,-0.0232530994041,0,0,0,0,0,0,0,0,0,0
2.05,8.99860816975,0.917602664493,-0.325117356382,-0.323256029531,8.31845978495,0.848246830972,-0.0269015826886,0,0,0,0,0,0,0,0,0,0
2.06,10.1498464357,1.03499629697,-0.229172918156,-0.227098066905,9.61579626261,0.980538334968,-0.0296533531708,0,0,0,0,0,0,0,0,0,0
2.07,10.9563543695,1.11723721857,-0.123414085729,-0.12119655717,10.5901509735,1.07989486455,-0.0313948262912,0,0,0,0,0,0,0,0,0,0
2.08,11.3832440535,1.16076785177,-0.0114704335386,-0.00918740882065,11.2009148349,1.14217544573,-0.0320467461211,0,0,0,0,0,0,0,0,0,0
2.09,11.4088094109,1.16337479271,0.102744715755,0.105012414142,11.4199822963,1.16451410994,-0.0315676210945,0,0,0,0,0,0,0,0,0,0
2.1,11.0255321691,1.12429139095,0.215171442015,0.21734221945,11.2329805307,1.14544523673,-0.0299558479266,0,0,0,0,0,0,0,0,0,0
2.11,10.2405848526,1.04424904045,0.321747945426,0.323742378701,10.6400159251,1.08497967452,-0.0272504249358,0,0,0,0,0,0,0,0,0,0
2.12,9.07580442497,0.925474491796,0.418557658073,0.420301406813,9.65590281126,0.984628064759,-0.0235302060083,0,0,0,0,0,0,0,0,0,0
2.13,7.56712932739,0.771632446084,0.501973407332,0.503399986332,8.30985795183,0.847369688103,-0.0189116990425,0,0,0,0,0,0,0,0,0,0
2.14,5.76351234781,0.587714698476,0.568793314865,0.569846623868,6.64466375358,0.677567135932,-0.0135454659915,0,0,0,0,0,0,0,0,0,0
2.15,3.72534126881,0.379879089068,0.616363337272,0.616999852053,4.71532281853,0.480829112748,-0.00761123361193,0,0,0,0,0,0,0,0,0,0
2.16,1.52241785785,0.155243417258,0.642681767778,0.642872307382,2.58724553296,0.263825621692,-0.00131187281476,0,0,0,0,0,0,0,0,0,0
2.17,-0.768437221349,-0.0783587893266,0.646481610289,0.64621260955,0.334030216752,0.0340616027646,0.0051335517699,0,0,0,0,0,0,0,0,0,0
2.18,-3.06607124064,-0.312652255423,0.627287488289,0.626561721867,-1.96508876828,-0.200383287695,0.011497423427,0,0,0,0,0,0,0,0,0,0
2.19,-5.28788372525,-0.539214076698,0.585444635983,0.584281359484,-4.22803623834,-0.431139710129,0.0175516388337,0,0,0,0,0,0,0,0,0,0
2.2,-7.35280539609,-0.749777487326,0.522118506857,0.520553001458,-6.3728358026,-0.649848399056,0.0230758106385,0,0,0,0,0,0,0,0,0,0
2.21,-9.18426395218,-0.93653428563,0.439264590476,0.437347119138,-8.32058823197,-0.848463872165,0.0278653112414,0,0,0,0,0,0,0,0,0,0
2.22,-10.7130278989,-1.09242482386,0.339569113686,0.337363318707,-9.99838004311,-1.01955102335,0.0317388634307,0,0,0,0,0,0,0,0,0,0
2.23,-11.8798226205,-1.21140477334,0.22636237791,0.223943170411,-11.3420148296,-1.15656364095,0.0345453958762,0,0,0,0,0,0,0,0,0,0
2.24,-12.637619832,-1.28867858361,0.103507509942,0.100958521186,-12.2984649226,-1.25409440763,0.0361699043342,0,0,0,0,0,0,0,0,0,0
2.25,-12.9535122208,-1.32089064266,-0.0247316588227,-0.0273209774241,-12.827949861,-1.30808684525,0.036538092053,0,0,0,0,0,0,0,0,0,0
2.26,-12.8100991538,-1.3062665797,-0.153839056226,-0.15637658354,-12.9055606115,-1.31600093932,0.0356196042482,0,0,0,0,0,0,0,0,0,0
2.27,-12.2063263055,-1.24469888347,-0.279205989786,-0.281600224459,-12.522364092,-1.27692576894,0.0334297202082,0,0,0,0,0,0,0,0,0,0
2.28,-11.157741365,-1.13777297701,-0.396296261068,-0.398459632205,-11.6859407746,-1.19163432717,0.0300294209249,0,0,0,0,0,0,0,0,0,0
2.29,-9.69614891646,-0.988732025357,-0.500810836789,-0.502662915613,-10.4203283409,-1.06257777537,0.0255238081858,0,0,0,0,0,0,0,0,0,0
2.3,-7.86866941204,-0.802380977402,-0.588846079244,-0.590316573627,-8.76536580134,-0.893818562031,0.0200589107396,0,0,0,0,0,0,0,0,0,0
2.31,-5.73622906274,-0.584932577663,-0.657039697518,-0.658071117706,-6.7754544079,-0.690904071003,0.013816972283,0,0,0,0,0,0,0,0,0,0
2.32,-3.37152866537,-0.34380024426,-0.702698955915,-0.703248850392,-4.51777326864,-0.460684664859,0.00701037244248,0,0,0,0,0,0,0,0,0,0
2.33,-0.856559059643,-0.0873447160491,-0.723906255743,-0.723948930611,-2.0700080219,-0.211082074093,-0.000125616462538,0,0,0,0,0,0,0,0,0,0
2.34,1.72025166611,0.175416851434,-0.719597972305,-0.719125625349,0.482330526202,0.0491840257582,-0.00734098924234,0,0,0,0,0,0,0,0,0,0
2.35,4.26715960269,0.435129183023,-0.68961335464,-0.688636575772,3.04890495768,0.310901781718,-0.0143798002479,0,0,0,0,0,0,0,0,0,0
2.36,6.69238445539,0.682433293264,-0.634711349114,-0.633258961417,5.53776143551,0.56469451194,-0.0209892779339,0,0,0,0,0,0,0,0,0,0
2.37,8.90742929017,0.908305006314,-0.556554352154,-0.554672591475,7.85863699423,0.801357955492,-0.0269289356983,0,0,0,0,0,0,0,0,0,0
2.38,10.8303200645,1.10438529615,-0.45765909123,-0.45541014637,9.92624451045,1.01219524613,-0.0319793493876,0,0,0,0,0,0,0,0,0,0
2.39,12.3886459791,1.26329031618,-0.341316033429,-0.338775992514,11.6634153856,1.18933737674,-0.035950280082,0,0,0,0,0,0,0,0,0,0
2.4,13.5222876335,1.37888959365,-0.211479883548,-0.208736154313,13.0039838201,1.32603731347,-0.0386878408161,0,0,0,0,0,0,0,0,0,0
2.41,14.1857301231,1.44654189994,-0.0726348155964,-0.0697831072372,13.8953047076,1.41692674946,-0.0400804371239,0,0,0,0,0,0,0,0,0,0
2.42,14.3498722555,1.46327973931,0.0703609576994,0.0732199865296,14.3003093767,1.4582257322,-0.0400632527274,0,0,0,0,0,0,0,0,0,0
2.43,14.0032605085,1.42793517751,0.212445869841,0.215210179006,14.1990192476,1.44789701352,-0.0386211018997,0,0,0,0,0,0,0,0,0,0
2.44,13.1526965956,1.34120179629,0.348534918293,0.351104743117,13.5894564111,1.3857389028,-0.0357895272891,0,0,0,0,0,0,0,0,0,0
2.45,11.8231898354,1.20562983643,0.473702392619,0.475983858204,12.4879115087,1.27341258317,-0.0316540842825,0,0,0,0,0,0,0,0,0,0
2.46,10.0572491369,1.02555400029,0.583360820125,0.585269381596,10.9285523392,1.11440220046,-0.0263478180835,0,0,0,0,0,0,0,0,0,0
2.47,7.91353345375,0.806955836474,0.67342960443,0.674893186646,8.96238050502,0.913908470784,-0.0200470052423,0,0,0,0,0,0,0,0,0,0
2.48,5.46490316034,0.557265035495,0.740487139492,0.741448859379,6.65556727331,0.678678985516,-0.0129652950122,0,0,0,0,0,0,0,0,0,0
2.49,2.79593707718,0.285106236807,0.781900718607,0.782321087236,4.08722278573,0.416780734066,-0.00534644527911,0,0,0,0,0,0,0,0,0,0
2.5,6.83491041542e-11,6.96966896486e-12,0.795929307369,0.795787826807,1.3466739571,0.137322526766,0.00254409929111,0,0,0,0,0,0,0,0,0,0
2.51,-2.8240371938,-0.287971651257,0.781795186304,0.781091277381,-1.4696549427,-0.149863097255,0.010428494812,0,0,0,0,0,0,0,0,0,0
2.52,-5.57530913961,-0.568523312203,0.739721560244,0.738474781067,-4.26164963133,-0.434567322309,0.0180263251043,0,0,0,0,0,0,0,0,0,0
2.53,-8.15457400633,-0.831535132419,0.670934439204,0.669183979629,-6.92908014381,-0.706569536367,0.0250646189078,0,0,0,0,0,0,0,0,0,0
2.54,-10.4678076137,-1.0674193138,0.57762837644,0.575431839827,-9.37521398023,-0.956005769578,0.031287698005,0,0,0,0,0,0,0,0,0,0
2.55,-12.4296429674,-1.26747084554,0.462896957405,0.460328466975,-11.5103372852,-1.17372775465,0.0364664995391,0,0,0,0,0,0,0,0,0,0
2.56,-13.9665289614,-1.4241896021,0.330630220912,0.327777912876,-13.25505541,-1.35163949054,0.0404070314383,0,0,0,0,0,0,0,0,0,0
2.57,-15.0194910687,-1.53156185534,0.185382413803,0.18234540224,-14.5432510636,-1.4829988899,0.0429576480139,0,0,0,0,0,0,0,0,0,0
2.58,-15.5463902773,-1.58529062191,0.0322145876345,0.0290995060397,-15.32458962,-1.56267324928,0.0440148725553,0,0,0,0,0,0,0,0,0,0
2.59,-15.5235938626,-1.58296603454,-0.123482501072,-0.126565260387,-15.5664766427,-1.58733886115,0.0435275437836,0,0,0,0,0,0,0,0,0,0
2.6,-14.9469922255,-1.52416903076,-0.276178962749,-0.279119178176,-15.2553917788,-1.55561703322,0.0414991215907,0,0,0,0,0,0,0,0,0,0
2.61,-13.8323192392,-1.41050401913,-0.420403051579,-0.42309463015,-14.3975451975,-1.46814102649,0.0379880525491,0,0,0,0,0,0,0,0,0,0
2.62,-12.2147585087,-1.24555872889,-0.550938078291,-0.553282899321,-13.0188269171,-1.32755088814,0.0331061649018,0,0,0,0,0,0,0,0,0,0
2.63,-10.1478437492,-1.03479207978,-0.663011842921,-0.66492334754,-11.1640448218,-1.13841575072,0.0270151336674,0,0,0,0,0,0,0,0,0,0
2.64,-7.70168721719,-0.785353532265,-0.752471682523,-0.753878077344,-8.89547298038,-0.90708580202,0.019921126543,0,0,0,0,0,0,0,0,0,0
2.65,-4.96059480972,-0.505839895349,-0.815938692502,-0.816785648567,-6.2907571223,-0.641478702951,0.0120678079135,0,0,0,0,0,0,0,0,0,0
2.66,-2.02014920268,-0.20599788946,-0.850935381669,-0.851188127111,-3.44024785442,-0.350807651382,0.0037279390351,0,0,0,0,0,0,0,0,0,0
2.67,1.01613763777,0.103617202386,-0.855981936623,-0.855626662629,-0.443853551787,-0.0452604662945,-0.0048061349136,0,0,0,0,0,0,0,0,0,0
2.68,4.04048480802,0.412014786703,-0.83065736897,-0.829701892846,2.59247697828,0.264359080652,-0.013232777691,0,0,0,0,0,0,0,0,0,0
2.69,6.94468565435,0.708160855578,-0.775623060627,-0.774096716217,5.56051766292,0.567015001343,-0.0212517707363,0,0,0,0,0,0,0,0,0,0
2.7,9.62399613937,0.981374489696,-0.692607563887,-0.690560317326,8.35363988902,0.851834203222,-0.028575055904,0,0,0,0,0,0,0,0,0,0
2.71,11.980928059,1.22171465883,-0.584352906027,-0.581853722816,10.870659451,1.1084987688,-0.0349371261047,0,0,0,0,0,0,0,0,0,0
2.72,13.9288091945,1.42034325631,-0.454524042613,-0.451658559271,13.0195163545,1.32762119118,-0.0401046875151,0,0,0,0,0,0,0,0,0,0
2.73,15.3949799312,1.56985106343,-0.307584448694,-0.304452027798,14.7206531473,1.50108886799,-0.0438852404505,0,0,0,0,0,0,0,0,0,0
2.74,16.3235081187,1.66453458813,-0.148642083431,-0.145352353692,15.9099674106,1.62236517165,-0.0461342623579,0,0,0,0,0,0,0,0,0,0
2.75,16.6773205775,1.70061341819,0.0167289346392,0.020059932241,16.5412285934,1.68673589792,-0.0467607244652,0,0,0,0,0,0,0,0,0,0
2.76,16.4396700916,1.67637981284,0.182684688515,0.185938612457,16.5878680216,1.69149179603,-0.0457307317417,0,0,0,0,0,0,0,0,0,0
2.77,15.61488025,1.59227465546,0.343318910995,0.346379342431,16.0440729974,1.63604013577,-0.0430691419673,0,0,0,0,0,0,0,0,0,0
2.78,14.2283362782,1.45088651866,0.492874122852,0.495630748951,14.925140652,1.52194079038,-0.0388590915104,0,0,0,0,0,0,0,0,0,0
2.79,12.3257171004,1.25687335639,0.625948879848,0.628301486287,13.2670737336,1.35286501849,-0.0332394303342,0,0,0,0,0,0,0,0,0,0
2.8,9.97149132692,1.01680913736,0.737693637311,0.739555764851,11.1254278565,1.13447791616,-0.0264001440785,0,0,0,0,0,0,0,0,0,0
2.81,7.24672666174,0.738960466799,0.823988102629,0.825290233904,8.57344690525,0.874248281039,-0.0185759140847,0,0,0,0,0,0,0,0,0,0
2.82,4.2462874012,0.433000810796,0.881593568194,0.882285726914,5.69954930105,0.581192282895,-0.0100380342806,0,0,0,0,0,0,0,0,0,0
2.83,1.07551731315,0.109672244156,0.908274578975,0.908328244247,2.60425173324,0.265559771506,-0.00108496442484,0,0,0,0,0,0,0,0,0,0
2.84,-2.1534755866,-0.219593396991,0.902885360303,0.902294622853,-0.603362139317,-0.0615258155758,0.00796814991066,0,0,0,0,0,0,0,0,0,0
2.85,-5.32580072914,-0.543080535059,0.865417674959,0.864199588983,-3.80950338708,-0.38846123672,0.0168006209698,0,0,0,0,0,0,0,0,0,0
2.86,-8.32789109824,-0.849208557279,0.797008150189,0.795202263265,-6.89973257179,-0.703576916867,0.0250976302311,0,0,0,0,0,0,0,0,0,0
2.87,-11.0515863498,-1.126948178,0.69990456583,0.697571638916,-9.76306243486,-0.995555305314,0.032561499742,0,0,0,0,0,0,0,0,0,0
2.88,-13.3980455245,-1.36622042436,0.577392072185,0.574612030971,-12.2959607945,-1.25383905763,0.0389224180914,0,0,0,0,0,0,0,0,0,0
2.89,-15.2813472556,-1.55826375527,0.43368175717,0.430550944035,-14.4061086936,-1.46901426008,0.0439482329664,0,0,0,0,0,0,0,0,0,0
2.9,-16.6316458746,-1.69595589469,0.273765353901,0.270393175328,-16.0157768708,-1.63315473386,0.0474529535633,0,0,0,0,0,0,0,0,0,0
2.91,-17.3977671478,-1.77407852303,0.103241122065,0.0997462086863,-17.0646966641,-1.7401147858,0.0493036504833,0,0,0,0,0,0,0,0,0,0
2.92,-17.5491469968,-1.78951497165,-0.0718829965105,-0.0753769818482,-17.5123190535,-1.78575956656,0.0494254966175,0,0,0,0,0,0,0,0,0,0
2.93,-17.0770397855,-1.7413734339,-0.245401995369,-0.248770752726,-17.3393770878,-1.76812439394,0.0478047579446,0,0,0,0,0,0,0,0,0,0
2.94,-15.9949487631,-1.63103085794,-0.411134635662,-0.414257669413,-16.5486916687,-1.68749691982,0.044489615834,0,0,0,0,0,0,0,0,0,0
2.95,-14.3382591037,-1.46209552739,-0.563144599095,-0.56590954624,-15.1651876827,-1.54641877529,0.0395887797557,0,0,0,0,0,0,0,0,0,0
2.96,-12.1630826914,-1.24028926202,-0.695954015295,-0.698260704543,-13.2351158303,-1.34960621928,0.0332679285018,0,0,0,0,0,0,0,0,0,0
2.97,-9.54435230528,-0.973253078806,-0.804741651747,-0.806505746192,-10.8245041648,-1.10379223943,0.0257440962481,0,0,0,0,0,0,0,0,0,0
2.98,-6.57323014829,-0.670282935385,-0.885518568578,-0.886674659015,-8.01689128235,-0.817495401829,0.0172781942221,0,0,0,0,0,0,0,0,0,0
2.99,-3.35392072526,-0.342004734059,-0.935274816844,-0.935778851962,-4.91041929469,-0.500723416732,0.00816592666718,0,0,0,0,0,0,0,0,0,0
3,-1.0039569176e-10,-1.02375114601e-11,-0.952091770913,-0.951922733906,-1.61438819444,-0.164621781591,-0.00127258126216,0,0,0,0,0,0,0,0,0,0
3.01,3.36960926527,0.343604519919,-0.935215897397,-0.934376665262,1.75460686447,0.17892010671,-0.010704078258,0,0,0,0,0,0,0,0,0,0
3.02,6.63487273215,0.676568729602,-0.885091131935,-0.883608482844,5.07681824179,0.517691387149,-0.0197940039985,0,0,0,0,0,0,0,0,0,0
3.03,9.67893877619,0.986977079451,-0.803348512214,-0.801272276869,8.23362059752,0.83959564148,-0.0282184077971,0,0,0,0,0,0,0,0,0,0
3.04,12.3923375678,1.26366675346,-0.692753247918,-0.690154631568,11.11176453,1.13308464461,-0.0356755423393,0,0,0,0,0,0,0,0,0,0
3.05,14.6769334373,1.49663069828,-0.557110940714,-0.554080072482,13.6074559086,1.38757434074,-0.0418967158595,0,0,0,0,0,0,0,0,0,0
3.06,16.4494872833,1.67738088779,-0.401136144464,-0.397778938654,15.6301133827,1.5938280027,-0.0466560109152,0,0,0,0,0,0,0,0,0,0
3.07,17.6446992581,1.79925859066,-0.230287824037,-0.226722263211,17.1056675443,1.74429265288,-0.0497785169245,0,0,0,0,0,0,0,0,0,0
3.08,18.2176201779,1.85768026573,-0.0505774804564,-0.0469294512875,17.9792811924,1.83337645295,-0.051146775497,0,0,0,0,0,0,0,0,0,0
3.09,18.1453424246,1.85030998604,0.131643283607,0.13524445408,18.2173905367,1.85765684885,-0.0507052004831,0,0,0,0,0,0,0,0,0,0
3.1,17.4279067302,1.7771519051,0.309908218003,0.313334366751,17.8089912672,1.81601171319,-0.0484623063789,0,0,0,0,0,0,0,0,0,0
3.11,16.0883892512,1.64055913601,0.477866861716,0.480995570113,16.7661203362,1.70966847356,-0.0444906566946,0,0,0,0,0,0,0,0,0,0
3.12,14.1721627471,1.44515841262,0.6295117153,0.63223070115,15.1235131036,1.54216915089,-0.0389245253383,0,0,0,0,0,0,0,0,0,0
3.13,11.7453554062,1.19769293349,0.759393989405,0.761605152412,12.9374451262,1.31925225497,-0.0319553460705,0,0,0,0,0,0,0,0,0,0
3.14,8.89255984834,0.906788745222,0.862820150854,0.864443125236,10.2837972824,1.04865548198,-0.0238251046822,0,0,0,0,0,0,0,0,0,0
3.15,5.71387202162,0.582652793933,0.936022150387,0.936997235523,7.25541102869,0.739846025778,-0.0148179028784,0,0,0,0,0,0,0,0,0,0
3.16,2.32136410835,0.236713261751,0.97629513739,0.976585499319,3.95882637964,0.403687944369,-0.00524998920421,0,0,0,0,0,0,0,0,0,0
3.17,-1.16488372145,-0.1187850817,0.982097614251,0.981690676675,0.510517735564,0.0520583211967,0.00454139167576,0,0,0,0,0,0,0,0,0,0
3.18,-4.62105158887,-0.471216122618,0.953110315753,0.952018288045,-2.96723886299,-0.302574157637,0.0142099364994,0,0,0,0,0,0,0,0,0,0
3.19,-7.92399585514,-0.808022704506,0.890251569643,0.888511090198,-6.35071978466,-0.647593192849,0.0234125833906,0,0,0,0,0,0,0,0,0,0
3.2,-10.955654599,-1.11716586184,0.795648450522,0.793319355495,-9.51917347036,-0.970685552187,0.031821735619,0,0,0,0,0,0,0,0,0,0
3.21,-13.6072843871,-1.38755685041,0.672564624693,0.669727883594,-12.3591471901,-1.26028227683,0.0391369718145,0,0,0,0,0,0,0,0,0,0
3.22,-15.7833757149,-1.6094564112,0.525287341417,0.522042231083,-14.7685652511,-1.5059745429,0.0450958223879,0,0,0,0,0,0,0,0,0,0
3.23,-17.4051056255,-1.7748268395,0.35897749994,0.355438115941,-16.6604115143,-1.6988891736,0.049483224123,0,0,0,0,0,0,0,0,0,0
3.24,-18.4132022756,-1.87762408933,0.179488058343,0.175779286936,-17.9658829004,-1.8320102074,0.0521393111374,0,0,0,0,0,0,0,0,0,0
3.25,-18.7701170358,-1.91401926609,-0.00684279889913,-0.0105897054491,-18.6368992386,-1.90043483132,0.0529652590448,0,0,0,0,0,0,0,0,0,0
3.26,-18.461424346,-1.88254137203,-0.193416394674,-0.197068481998,-18.6478776549,-1.90155431824,0.0519269681076,0,0,0,0,0,0,0,0,0,0
3.27,-17.4963971158,-1.78413598077,-0.373608192836,-0.377035541183,-17.9967059185,-1.83515328052,0.0490564479917,0,0,0,0,0,0,0,0,0,0
3.28,-15.907734978,-1.62213752688,-0.541003954813,-0.544084319155,-16.7048777972,-1.70342347256,0.04445084869,0,0,0,0,0,0,0,0,0,0
3.29,-13.7504531042,-1.40215599661,-0.6896289672,-0.692252154376,-14.8167835221,-1.51089143817,0.0382691663223,0,0,0,0,0,0,0,0,0,0
3.3,-11.0999694869,-1.13188188494,-0.814162116922,-0.816233942487,-12.3981788111,-1.26426239451,0.030726735838,0,0,0,0,0,0,0,0,0,0
