time,base_acceleration_mps2,base_acceleration_g,integrated_base_velocity,integrated_base_displacement
3.385000000000000231e+00,1.574792431118676816e+01,1.605841374086642181e+00,-5.642360654645884877e-01,-4.445471405452357250e-02
3.390000000000000124e+00,1.669195101530658931e+01,1.702105307654152133e+00,-4.831363771483568326e-01,-4.707314516105588070e-02
3.395000000000000018e+00,1.748836719429063891e+01,1.783317156652948654e+00,-3.976855816243655695e-01,-4.927520005798764063e-02
3.399999999999999911e+00,1.812996396256021825e+01,1.848741819332822001e+00,-3.086397537322403406e-01,-5.104101339637912016e-02
3.405000000000000249e+00,1.861090832268142847e+01,1.897784495488411327e+00,-2.167875730191300143e-01,-5.235458171325763771e-02
3.410000000000000142e+00,1.892679633791222926e+01,1.929996108550038114e+00,-1.229433113676478562e-01,-5.320390892422456608e-02
3.415000000000000036e+00,1.907469354310293141e+01,1.945077426348746252e+00,-2.793958666511198174e-02,-5.358111616930645582e-02
3.419999999999999929e+00,1.905316222261584258e+01,1.942881842689995420e+00,6.738005274918293375e-02,-5.348251500409628018e-02
3.425000000000000266e+00,1.886227530175688827e+01,1.923416793885464493e+00,1.621686465601211713e-01,-5.290864325582297911e-02
3.430000000000000160e+00,1.850361671839145217e+01,1.886843796647321270e+00,2.555833766104900207e-01,-5.186426319789647077e-02
3.435000000000000053e+00,1.798026826286646340e+01,1.833477106133742263e+00,3.467930890636328756e-01,-5.035832203371119753e-02
3.439999999999999947e+00,1.729678299598610991e+01,1.763781005336798158e+00,4.349857172107624015e-01,-4.840387501802525388e-02
3.445000000000000284e+00,1.645914547549454454e+01,1.678365749312410005e+00,5.193755383894697042e-01,-4.601797187902451070e-02
3.450000000000000178e+00,1.547471914020948347e+01,1.577982199855147760e+00,5.992101999287280378e-01,-4.322150753322907824e-02
3.455000000000000071e+00,1.435218131656328389e+01,1.463515198009848861e+00,6.737774510706583397e-01,-4.003903840573067724e-02
3.459999999999999964e+00,1.310144642379437485e+01,1.335975733180482239e+00,7.424115204215510078e-01,-3.649856597700022742e-02
3.464999999999999858e+00,1.173357806037564721e+01,1.196491978440715975e+00,8.044990816319746996e-01,-3.263128947186649809e-02
3.470000000000000195e+00,1.026069075453080437e+01,1.046299271874779446e+00,8.594847536692444834e-01,-2.847132988361316883e-02
3.475000000000000089e+00,8.695842254932388826e+00,8.867291332853104446e-01,9.068760861929014983e-01,-2.405542778395789588e-02
3.479999999999999982e+00,7.052917323089945789e+00,7.191974143147706888e-01,9.462479851379564932e-01,-1.942261760563085068e-02
3.484999999999999876e+00,5.346504065718774790e+00,5.451916878565845614e-01,9.772465386099776774e-01,-1.461388129626111851e-02
3.490000000000000213e+00,3.591763912859198715e+00,3.662579895131568009e-01,9.995922085564241666e-01,-9.671784428344779028e-03
3.495000000000000107e+00,1.804296405054420793e+00,1.839870297251784137e-01,1.013082359351207939e+00,-4.640098008575806350e-03
3.500000000000000000e+00,-1.881152456491829926e-14,-1.918241658967975761e-15,1.017593100363843872e+00,4.365906407117151750e-04
3.504999999999999893e+00,-1.805069854700033893e+00,-1.840658996395337921e-01,1.013080425727093781e+00,5.513274455938950956e-03
3.510000000000000231e+00,-3.594844111029338762e+00,-3.665720823144844598e-01,9.995806408127694276e-01,1.054492712228894888e-02
3.515000000000000124e+00,-5.353383687073117514e+00,-5.458932140000017919e-01,9.772100713175138065e-01,1.548690390261455233e-02
3.520000000000000018e+00,-7.065021923309796392e+00,-7.204317400243505087e-01,9.461640572915571701e-01,2.029533922413712804e-02
3.524999999999999911e+00,-8.714504650995342772e+00,-8.886321680691513514e-01,9.067152408557951349e-01,2.492753746950540986e-02
3.530000000000000249e+00,-1.028712661601710288e+01,-1.048994979530941007e+00,8.592111626882608100e-01,2.934235347836584851e-02
3.535000000000000142e+00,-1.176886303397486166e+01,-1.200090044406077805e+00,8.040711885632820799e-01,3.350055935649461775e-02
3.540000000000000036e+00,-1.314649509563388108e+01,-1.340569419285268848e+00,7.417827932392615509e-01,3.736519431100089605e-02
3.544999999999999929e+00,-1.440772829593052329e+01,-1.469179413554121405e+00,6.728972347603520143e-01,4.090189438099985086e-02
3.550000000000000266e+00,-1.554130252388301869e+01,-1.584771815439831144e+00,5.980246577108131456e-01,4.407919911217797471e-02
3.555000000000000160e+00,-1.653709292451688029e+01,-1.686314177065244557e+00,5.178286690898150635e-01,4.686883242917948278e-02
3.560000000000000053e+00,-1.738620062656659471e+01,-1.772899066099697274e+00,4.330204352121082012e-01,4.924595518993424292e-02
3.564999999999999947e+00,-1.808103252054067411e+01,-1.843752200857650125e+00,3.443523523443419165e-01,5.118938715882532381e-02
3.570000000000000284e+00,-1.861536936991313596e+01,-1.898239395707314703e+00,2.526113476182011985e-01,5.268179640873178055e-02
3.575000000000000178e+00,-1.898442164283387612e+01,-1.935872254320678110e+00,1.586118700863356767e-01,5.370985445299310268e-02
3.580000000000000071e+00,-1.918487256191610868e+01,-1.956312559530126061e+00,6.318863457446273479e-02,5.426435571464508639e-02
3.584999999999999964e+00,-1.921490798434296821e+01,-1.959375320251356856e+00,-3.281081679118291738e-02,5.434030025910328160e-02
3.589999999999999858e+00,-1.907423284272469743e+01,-1.945030447984245292e+00,-1.285336688588500365e-01,5.393693904497820490e-02
3.595000000000000195e+00,-1.876407399775752083e+01,-1.913403047703091442e+00,-2.231294359600619615e-01,5.305778128293086454e-02
3.600000000000000089e+00,-1.828716947570199380e+01,-1.864772320384840310e+00,-3.157575446437087541e-01,5.171056383142146745e-02
3.604999999999999982e+00,-1.764774418591249727e+01,-1.799569086886194436e+00,-4.055948287977430566e-01,4.990718289781787692e-02
3.609999999999999876e+00,-1.685147233501583841e+01,-1.718371955256467798e+00,-4.918428701000620573e-01,4.766358865057341437e-02
3.615000000000000213e+00,-1.590542687374940911e+01,-1.621902165749711688e+00,-5.737351181219807472e-01,4.499964368001813098e-02
3.620000000000000107e+00,-1.481801642887226933e+01,-1.511017159669435506e+00,-6.505437263785333046e-01,4.193894656876691329e-02
3.625000000000000000e+00,-1.359891028488482334e+01,-1.386702929632935177e+00,-7.215860431629245175e-01,3.850862214491334451e-02
3.629999999999999893e+00,-1.225895208754436538e+01,-1.250065219778860870e+00,-7.862306990939961215e-01,3.473908028927112646e-02
3.635000000000000231e+00,-1.081006304236843896e+01,-1.102319654761660717e+00,-8.439032369187819960e-01,3.066374544923890569e-02
3.640000000000000124e+00,-9.265135475558977873e+00,-9.447808859864457176e-01,-8.940912332135995122e-01,2.631875927390804615e-02
3.645000000000000018e+00,-7.637917711228661588e+00,-7.788508523531136873e-01,-9.363488661805676738e-01,2.174265902542272394e-02
3.649999999999999911e+00,-5.942891296673426638e+00,-6.060062607183316352e-01,-9.703008887003221616e-01,1.697603463822060232e-02
3.655000000000000249e+00,-4.195141676009562559e+00,-4.277853982766350316e-01,-9.956459711320313488e-01,1.206116748863938701e-02
3.660000000000000142e+00,-2.410223471185491739e+00,-2.457743950467786431e-01,-1.012159384000018703e+00,7.041654100809368287e-03
3.665000000000000036e+00,-6.040215776319497465e-01,-6.159305956998055442e-02,-1.019694996622062089e+00,1.962018149254275007e-03
3.669999999999999929e+00,1.207390680774979019e+00,1.231195852584704292e-01,-1.018186573864204636e+00,-3.132685776961283142e-03
3.675000000000000266e+00,3.007895066562271236e+00,3.067199366309872888e-01,-1.007648359495860735e+00,-8.197273110361788864e-03
3.680000000000000160e+00,4.781472327641533404e+00,4.875744854401384276e-01,-9.881749410103516373e-01,-1.318683136162721384e-02
3.685000000000000053e+00,6.512345191528058130e+00,6.640743976310012897e-01,-9.599403972124282980e-01,-1.805711970718406126e-02
3.689999999999999947e+00,8.185119174241679119e+00,8.346498727130752249e-01,-9.231967362980046943e-01,-2.276496254096004382e-02
3.695000000000000284e+00,9.784919943188029379e+00,9.977841508759902611e-01,-8.782716385044273544e-01,-2.726863347796642731e-02
3.700000000000000178e+00,1.129752600450163769e+01,1.152027043333007539e+00,-8.255655236352043014e-01,-3.152822638331541361e-02
3.705000000000000071e+00,1.270949552753967282e+01,1.296007864820267308e+00,-7.655479698051023130e-01,-3.550601011691609243e-02
3.709999999999999964e+00,1.400828617208650684e+01,1.428447652571113169e+00,-6.987535155560382627e-01,-3.916676383031886255e-02
3.714999999999999858e+00,1.518236684688220706e+01,1.548170562514437520e+00,-6.257768830086180012e-01,-4.247808982673043077e-02
3.720000000000000195e+00,1.622132040073560333e+01,1.654114340853972021e+00,-5.472676648895681284e-01,-4.541070119647609704e-02
3.725000000000000089e+00,1.711593632908672191e+01,1.745339777506765611e+00,-4.639245230650140828e-01,-4.793868166636249678e-02
3.729999999999999982e+00,1.785829266870371868e+01,1.821039057038205788e+00,-3.764889505705398265e-01,-5.003971535045134006e-02
3.734999999999999876e+00,1.844182635041139662e+01,1.880542932643807896e+00,-2.857386530227539745e-01,-5.169528435943453876e-02
3.740000000000000213e+00,1.886139138349107469e+01,1.923326659306804576e+00,-1.924806086879914946e-01,-5.289083251371148181e-02
3.745000000000000107e+00,1.911330435472464728e+01,1.949014633409436259e+00,-9.754386934245420915e-02,-5.361589370878758198e-02
3.750000000000000000e+00,1.919537683898422742e+01,1.957383697693323210e+00,-1.772166358184057433e-03,-5.386418379803917245e-02
3.754999999999999893e+00,1.910693443578019313e+01,1.948365082447134800e+00,9.398361182872495834e-02,-5.363365518436282592e-02
3.760000000000000231e+00,1.884882226620715784e+01,1.922044966039081482e+00,1.888730035836997390e-01,-5.292651364583171592e-02
3.765000000000000124e+00,1.842339688619095384e+01,1.878663650297599519e+00,2.820535514646930197e-01,-5.174919725821076205e-02
3.770000000000000018e+00,1.783450469374673730e+01,1.818613358664451063e+00,3.726983054145353025e-01,-5.011231761601272344e-02
3.774999999999999911e+00,1.708744702901823587e+01,1.742434677389142816e+00,4.600031847214458569e-01,-4.803056389067281162e-02
3.780000000000000249e+00,1.618893228507993243e+01,1.650811672189782753e+00,5.431941330066969442e-01,-4.552257059635228531e-02
3.785000000000000142e+00,1.514701546379575703e+01,1.544565724665992734e+00,6.215340023788844537e-01,-4.261075025788839399e-02
3.790000000000000036e+00,1.397102572337291093e+01,1.424648144205504563e+00,6.943291053468045870e-01,-3.932109248857423855e-02
3.794999999999999929e+00,1.267148257163967173e+01,1.292131622076822639e+00,7.609353760843345915e-01,-3.568293128499647193e-02
3.800000000000000266e+00,1.126000146053839934e+01,1.148200604746615783e+00,8.207640861647838015e-01,-3.172868262937340866e-02
3.805000000000000160e+00,9.749189631944970458e+00,9.941406731090608462e-01,8.732870638959910892e-01,-2.749355475422156359e-02
3.810000000000000053e+00,8.152533151873260664e+00,8.313270231805215404e-01,9.180413708555357211e-01,-2.301523366734284370e-02
3.814999999999999947e+00,6.484276148608594248e+00,6.612121518162261680e-01,9.546333941067395301e-01,-1.833354675493725425e-02
3.820000000000000284e+00,4.759293339628186459e+00,4.853128580736731368e-01,9.827423178273333448e-01,-1.349010747510174385e-02
3.825000000000000178e+00,2.992956991727690141e+00,3.051966769210373021e-01,1.002122943655722631e+00,-8.527944321394208965e-03
3.830000000000000071e+00,1.200999507990016424e+00,1.224678670075934755e-01,1.012607834905016713e+00,-3.491117374992467812e-03
3.834999999999999964e+00,-6.006271262467244298e-01,-6.124692185881258633e-02,1.014108765859374817e+00,1.575674126918402869e-03
3.839999999999999858e+00,-2.395893778878704250e+00,-2.443131730895570231e-01,1.006617463596561457e+00,6.627489700558136104e-03
3.845000000000000195e+00,-4.168837212326580222e+00,-4.251030894675124072e-01,9.902056361185471722e-01,1.161954744984624449e-02
3.850000000000000089e+00,-5.903702450354411546e+00,-6.020101105223916171e-01,9.650242869618452790e-01,1.650762225754712209e-02
3.854999999999999982e+00,-7.585083196995789478e+00,-7.734632312763063400e-01,9.313023228434704759e-01,2.124843878206031031e-02
3.859999999999999876e+00,-9.198059052449313100e+00,-9.379409943710965702e-01,8.893444672198586032e-01,2.580005575721853670e-02
3.865000000000000213e+00,-1.072832830034847973e+01,-1.093985030601528630e+00,8.395284988378607371e-01,3.012223817236312634e-02
3.870000000000000107e+00,-1.216233508130810925e+01,-1.240213027008010949e+00,7.823018403837205259e-01,3.417681402041699429e-02
3.875000000000000000e+00,-1.348738981877975185e+01,-1.375331006896315600e+00,7.181775281335022187e-01,3.792801244170997121e-02
3.879999999999999893e+00,-1.469178182449353898e+01,-1.498144812397050885e+00,6.477295990253204572e-01,4.134278025960695657e-02
3.885000000000000231e+00,-1.576488308159936835e+01,-1.607570687400831977e+00,5.715879367600830152e-01,4.439107409907067092e-02
3.890000000000000124e+00,-1.669724228339574168e+01,-1.702644866839924109e+00,4.904326233475969632e-01,4.704612549933981369e-02
3.895000000000000018e+00,-1.748066829351018825e+01,-1.782532087258155373e+00,4.049878469053339591e-01,4.928467667497209159e-02
3.899999999999999911e+00,-1.810830228879801851e+01,-1.846532943339266764e+00,3.160154204495653207e-01,5.108718484335929982e-02
3.905000000000000249e+00,-1.857467794817291207e+01,-1.894090025459551851e+00,2.243079698571318059e-01,5.243799331912613049e-02
3.910000000000000142e+00,-1.887576915816805112e+01,-1.924792784301270210e+00,1.306818520912814141e-01,5.332546787399714688e-02
3.915000000000000036e+00,-1.900902481826397050e+01,-1.938381080008358737e+00,3.596986715020338010e-02,5.374209717210085002e-02
3.919999999999999929e+00,-1.897339044491023330e+01,-1.934747385183547275e+00,-5.898617100773011213e-02,5.368455641245703513e-02
3.925000000000000266e+00,-1.876931639166075527e+01,-1.913937623108886044e+00,-1.533429380991639390e-01,5.315373363968976111e-02
3.930000000000000160e+00,-1.839875262287144153e+01,-1.876150634811219131e+00,-2.462631106354924437e-01,5.215471851785313806e-02
3.935000000000000053e+00,-1.786513009889634418e+01,-1.821736280880458247e+00,-3.369228174399099829e-01,5.069675369766466627e-02
3.939999999999999947e+00,-1.717332895058002862e+01,-1.751192196170968662e+00,-4.245189650635990408e-01,4.879314924140593090e-02
3.945000000000000284e+00,-1.632963373900659931e+01,-1.665159227565641720e+00,-5.082763717875712350e-01,4.646116089927784798e-02
3.950000000000000178e+00,-1.534167621186318620e+01,-1.564415596749469728e+00,-5.874546466647440068e-01,4.372183335314711733e-02
3.955000000000000071e+00,-1.421836607938468688e+01,-1.449869841320398756e+00,-6.613547523928621219e-01,4.059980985550316890e-02
3.959999999999999964e+00,-1.296981043965623215e+01,-1.322552598456785189e+00,-7.293251936904630028e-01,3.712310999029493075e-02
3.965000000000000302e+00,-1.160722258411892049e+01,-1.183607305666962928e+00,-7.907677762499050189e-01,3.332287756544375507e-02
3.970000000000000195e+00,-1.014282100853375113e+01,-1.034279902773500792e+00,-8.451428852315355789e-01,2.923310091174024031e-02
3.975000000000000089e+00,-8.589719541587051310e+00,-8.759076281489653892e-01,-8.919742366068366124e-01,2.489030810714440087e-02
3.979999999999999982e+00,-6.961809581982238093e+00,-7.099070102412381456e-01,-9.308530594157590210e-01,2.033323986708800851e-02
3.984999999999999876e+00,-5.273635504552539821e+00,-5.377611625328262424e-01,-9.614416721320953041e-01,1.560250303821847373e-02
3.990000000000000213e+00,-3.540264356061278317e+00,-3.610064962103550767e-01,-9.834764217836313716e-01,1.074020780342882855e-02
3.995000000000000107e+00,-1.777151011354126675e+00,-1.812189699187925218e-01,-9.967699602021695693e-01,5.789591848464431707e-03
4.000000000000000000e+00,-5.547568171895019839e-14,-5.656945207481678138e-15,-1.001212837730554917e+00,7.946348536327267967e-04
4.004999999999999893e+00,1.775374757868803055e+00,1.810378424710582246e-01,-9.967744008358830898e-01,-4.200333242783261048e-03
4.009999999999999787e+00,3.533191050376605968e+00,3.602852197617541496e-01,-9.835029863152698892e-01,-9.151026710661038302e-03
4.014999999999999680e+00,5.257839045074779172e+00,5.361503719491140796e-01,-9.615254110766419116e-01,-1.401359770414071365e-02
4.020000000000000462e+00,6.934020275320135873e+00,7.070732895861621126e-01,-9.310457627756498766e-01,-1.874502563877218295e-02
4.025000000000000355e+00,8.546883701150518320e+00,8.715395880499986481e-01,-8.923435028344740561e-01,-2.330349880279739688e-02
4.030000000000000249e+00,1.008215763146988841e+01,1.028093959860899353e+00,-8.457708995029240562e-01,-2.764878480864079932e-02
4.035000000000000142e+00,1.152627633273685248e+01,1.175353085175554702e+00,-7.917498145924083408e-01,-3.174258659387904635e-02
4.040000000000000036e+00,1.286650019820600832e+01,1.312017885639439552e+00,-7.307678732650524367e-01,-3.554888081352261531e-02
4.044999999999999929e+00,1.409102841067991996e+01,1.436885012790292349e+00,-6.633740517428390326e-01,-3.903423562604226710e-02
4.049999999999999822e+00,1.518910310011196074e+01,1.548857469177747914e+00,-5.901737229658609030e-01,-4.216810506281395282e-02
4.054999999999999716e+00,1.615110407468015197e+01,1.646954268244523067e+00,-5.118232050288822332e-01,-4.492309738280075154e-02
4.060000000000000497e+00,1.696863328937345017e+01,1.730319047725110027e+00,-4.290238616187352916e-01,-4.727521504942016478e-02
4.065000000000000391e+00,1.763458830896643192e+01,1.798227560784409818e+00,-3.425158076228874138e-01,-4.920406422252417838e-02
4.070000000000000284e+00,1.814322412162753295e+01,1.850093979251582699e+00,-2.530712765464043779e-01,-5.069303193294737858e-02
