time,input_base_ax,input_base_ax_g,input_base_vx,input_base_xdisp,top_vx,top_ax,top_ax_g,top_xdisp,stress_point_vx,stress_point_ax,stress_point_ax_g,stress_point_xdisp,stress_point_strain,stress_point_shear_stress,stress_element_material
4.85,-4.94908105876,-0.504665819496,0.811584466194,0.0129361325229,-0.655578286746,4.69894373327,0.479158910869,-0.0121049731179,-0.448899303256,3.10773835849,0.316901118984,-0.0101294226265,-0.000283425961788,-42513.8942682,1
4.86,-7.69428239537,-0.784598450579,0.748217129874,0.0207522980116,-0.597182755954,6.89969631367,0.703573219567,-0.0183812635163,-0.402155855827,4.67434474285,0.476650511933,-0.014392430269,-0.000563299450818,-84494.9176227,1
4.87,-10.1523134744,-1.03524786491,0.658776546775,0.0278026290891,-0.518023425608,8.84472398675,0.90191084486,-0.0239655656756,-0.341481905602,6.06739502255,0.618702107503,-0.0181152998654,-0.000821753521835,-123263.028275,1
4.88,-12.2377880124,-1.24790708473,0.5465690203,0.0338423911403,-0.421010182343,10.4666314541,1.0672993789,-0.0286645211864,-0.269095825931,7.23860796711,0.738132590346,-0.021169669344,-0.00104976606503,-157464.909754,1
4.89,-13.8789895923,-1.4152630707,0.415688076498,0.0386639341342,-0.309668432349,11.7098295382,1.19407030313,-0.0323171082382,-0.187617693194,8.14781327372,0.830845729552,-0.0234514828468,-0.00123944168956,-185916.253433,1
4.9,-15.0203377237,-1.53164819013,0.270865092738,0.0421038334062,-0.188010935752,12.5324401205,1.2779532379,-0.0348001590084,-0.099974400347,8.76432928465,0.893712866744,-0.0248845339466,-0.00138428524676,-207642.787015,1
4.91,-15.6242675175,-1.59323189035,0.117298151114,0.0440484241867,-0.0603930779435,12.9077043218,1.31621953692,-0.036032506779,-0.00929443184731,9.06799684997,0.924678340715,-0.0254230042427,-0.0014794241946,-221913.62919,1
4.92,-15.6724595225,-1.59814610723,-0.039534688242,0.0444375427011,0.0686431979027,12.8248466859,1.30777040946,-0.0359776234001,0.0812039138224,9.04983456697,0.92282630327,-0.0250529130256,-0.00152177219437,-228265.829155,1
4.93,-15.1663797386,-1.54654033116,-0.194070980457,0.0432663513589,0.194531199345,12.2893677213,1.25316675127,-0.0346446620347,0.168326856467,8.71229426443,0.888406771368,-0.0237924327566,-0.00151012846113,-226519.26917,1
4.94,-14.1271145641,-1.44056477636,-0.340861365672,0.0405851942209,0.31284126398,11.3227576195,1.15459995202,-0.0320878771419,0.249017955568,8.06910991016,0.822820219969,-0.0216910655528,-0.00144520970194,-216781.455291,1
4.95,-12.5945105866,-1.28428266397,-0.474761898482,0.0364974991253,0.419436772731,9.96164457422,1.01580504803,-0.0284044513634,0.320465431496,7.1447475928,0.728561495801,-0.0188277162561,-0.00132961388864,-199442.083297,1
4.96,-10.6256537764,-1.08351514293,-0.591114443215,0.0311558120617,0.510618897413,8.25641113561,0.8419196296,-0.023730815303,0.380200214974,5.97347834778,0.609125271911,-0.0153077365607,-0.00116771753743,-175157.630615,1
4.97,-8.29274591972,-0.845624746444,-0.685908804301,0.0247561151501,0.583255013991,6.26933074238,0.639293820253,-0.0182375991395,0.426181303589,4.59810886147,0.468876615508,-0.0112590507088,-0.000965510519765,-144826.577965,1
4.98,-5.68045721405,-0.579245431829,-0.755920946407,0.0175306395921,0.634886321668,4.07229331989,0.415258352229,-0.0121234027403,0.456865473905,3.06841703163,0.312891459533,-0.00682750517265,-0.000730374624768,-109556.193715,1
4.99,-2.88285210013,-0.293969102612,-0.798822541019,0.00973943712301,0.663810971587,1.74420303355,0.177859211204,-0.00560761175872,0.471258969586,1.43934956807,0.14677280907,-0.00217161141767,-0.000470814055331,-70622.1082996,1
5,-1.65344580698e-13,-1.68604549666e-14,-0.813258122295,0.00166101598082,0.669139899459,-0.63185754994,-0.0644315387967,0.00107748028333,0.468949438908,-0.230953067785,-0.0235506587657,0.00254312863717,-0.000196147699586,-29422.1549378,1
5.01,2.86560683637,0.292210575107,-0.798887307017,-0.00641762120847,0.650823541453,-2.97159489324,-0.303018349104,0.00769496083245,0.450117105532,-1.88323333765,-0.192036356722,0.00715011116378,8.38256803121e-05,12573.8520468,1
5.02,5.61270004724,0.572336123675,-0.756390788965,-0.0142111810209,0.609648656582,-5.1924974346,-0.529487381991,0.0140117020461,0.415524898743,-3.45922067889,-0.352742341053,0.0114875232858,0.000359177303795,53876.5955692,1
5.03,8.14481658511,0.830540152357,-0.687440111864,-0.0214461612535,0.547205544217,-7.21674769276,-0.735903462728,0.0198065810915,0.366488017105,-4.9036881638,-0.500037032402,0.0154040316497,0.000620200770313,93030.115547,1
5.04,10.3736881028,1.05782179468,-0.594632510895,-0.0278704548142,0.465826994152,-8.97395067511,-0.915088299787,0.0248782269157,0.304824125904,-6.16638912007,-0.628796696126,0.0187640665725,0.000857754482848,128663.172427,1
5.05,12.2223191407,1.2463296988,-0.481393345097,-0.0332621380382,0.368501301764,-10.403582871,-1.06087021266,0.0290520219127,0.232786068307,-7.20380575969,-0.73458375283,0.0214525171522,0.00106358200761,159537.301141,1
5.06,13.6276467407,1.38963323262,-0.351849778086,-0.0374371369516,0.258762587082,-11.4570766086,-1.16829667711,0.0321861149452,0.152979578882,-7.98064894248,-0.813799711674,0.0233786746978,0.00123059913692,184589.870538,1
5.07,14.5426896379,1.4829416404,-0.210680362857,-0.0402555066744,0.140562442423,-12.0994680169,-1.23380237052,0.0341762386903,0.0682690048993,-8.4710573983,-0.863807457011,0.0244792894433,0.0013531376723,202970.650845,1
5.08,14.9381138857,1.52326369206,-0.0629460131512,-0.041626109956,0.0181275714296,-12.3105527652,-1.25532702454,0.0349591679117,-0.0183255522033,-8.65945571025,-0.883018738331,0.0247206377372,0.00142713754183,214070.631275,1
5.09,14.8031629484,1.50950252618,0.0860915292321,-0.0415095389322,-0.104191448985,-12.0855115726,-1.23237920928,0.0345147044263,-0.103735979382,-8.54104271786,-0.870943973514,0.0240995325762,0.00145028075147,217542.112721,1
5.1,14.1459231996,1.44248272342,0.231157215867,-0.0399191874583,-0.222074868617,-11.4349865393,-1.16604411693,0.0328661274569,-0.184954932248,-8.12189528666,-0.828202830392,0.0226432481902,0.00142206277472,213309.416208,1
5.11,12.992919554,1.32490907232,0.367149514588,-0.0369204475333,-0.331386421127,-10.3846089694,-1.05893541316,0.0300791028325,-0.259141793563,-7.41868613145,-0.756495452724,0.0204083680316,0.0013437992333,201569.884994,1
5.12,11.3880597888,1.1612589201,0.489319913205,-0.0326280700208,-0.428318540044,-8.97399882772,-0.915093209987,0.0262590991652,-0.32372207439,-6.45802808275,-0.658535593984,0.0174786035981,0.00121856803204,182785.204807,1
5.13,9.39096912767,0.957612347506,0.593438784842,-0.0272017947139,-0.509525032693,-7.25527460393,-0.739832114324,0.0215474117555,-0.376476778022,-5.27547036319,-0.537948266043,0.0139616676737,0.00105108940151,157663.410227,1
5.14,7.07477805839,0.721426588936,0.675941819665,-0.0208404154972,-0.572236587829,-5.29112950468,-0.539545054089,0.0161159436967,-0.415618624303,-3.91418462805,-0.399135752582,0.00998531854554,0.000847548490766,127132.273615,1
5.15,4.52344537035,0.461263058267,0.734051954256,-0.0137745007983,-0.614355130645,-3.15254493454,-0.32147011819,0.0101609367646,-0.439852517241,-2.42338929382,-0.247116935327,0.00569272038383,0.000615367163049,92305.0744574,1
5.16,1.82871438508,0.186476970738,0.765872631769,-0.0062580357995,-0.6345238142,-0.916224660392,-0.0934289140932,0.00389588069127,-0.448418213826,-0.856569658444,-0.087345796826,0.00123728827812,0.000362933408281,54440.0112421,1
5.17,-0.913187250966,-0.0931191845295,0.770449270119,0.00144071059516,-0.632170320831,1.33815755992,0.136454095937,-0.00245614290326,-0.441113795797,0.730441802863,0.0744843349016,-0.00322279639273,9.92982373261e-05,14894.7355989,1
5.18,-3.60498544677,-0.367606210762,0.747796963697,0.00904876550297,-0.607522108574,3.53079807139,0.360041203815,-0.00867040723591,-0.418299235484,2.28145603133,0.232643770434,-0.00753020408385,-0.00016614898543,-24922.3478144,1
5.19,-6.15181233668,-0.627310277891,0.698893655103,0.016298136265,-0.561593241402,5.58458984282,0.569469680556,-0.0145284945052,-0.380880056895,3.74191785889,0.381569430835,-0.0115340090544,-0.000424015119535,-63602.2679303,1
5.2,-8.46455113206,-0.863144002494,0.625639243588,0.022935255376,-0.496143452296,7.42783525202,0.757428403382,-0.0198259757693,-0.330271798752,5.06082581427,0.516060613386,-0.0150949791618,-0.00066523580737,-99785.3711055,1
5.21,-10.4629551782,-1.06692450308,0.530782302495,0.0287298531317,-0.413611068783,8.99674965579,0.917413148811,-0.0243795464025,-0.268346662013,6.19251367389,0.631460659235,-0.0180904180065,-0.000881394234556,-132209.135183,1
5.22,-12.0784320335,-1.23165729719,0.417817216297,0.033482947456,-0.317022347033,10.2376683106,1.04395163594,-0.0280333680102,-0.19736434688,7.0982315133,0.723818175759,-0.0204183910072,-0.00106501487805,-159752.231707,1
5.23,-13.2563960048,-1.35177619318,0.290855578836,0.0370336737065,-0.209880580748,11.1088803084,1.13279053585,-0.0306643974228,-0.119889631566,7.74747153145,0.79002223302,-0.0220011898985,-0.00120982198878,-181473.298317,1
5.24,-13.9581085354,-1.4233309576,0.154476582137,0.0392647202146,-0.096039046332,11.5820269311,1.18103806408,-0.0321865207069,-0.0386996982536,8.11899333121,0.82790691329,-0.0227879180627,-0.00131095387439,-196643.081159,1
5.25,-14.1619445652,-1.44411644804,0.0135618391035,0.040106186296,0.020437607552,11.6430176955,1.1872573912,-0.0325533536728,0.0433154447198,8.20151429734,0.836321709997,-0.0227561110102,-0.00136512567469,-204768.851203,1
5.26,-13.8640437781,-1.41373902179,-0.126879400701,0.0395377366081,0.135418538543,11.2924347912,1.15150788405,-0.0317596185134,0.123255872896,7.99404281763,0.815165506837,-0.0219123410535,-0.00137073519871,-205610.279807,1
5.27,-13.0783277659,-1.33361828615,-0.261888382127,0.0375889869689,0.244853269825,10.5454149609,1.07533306082,-0.0298410572602,0.198314321977,7.50584490814,0.765383174493,-0.0202917915236,-0.00132790844862,-199186.267294,1
5.28,-11.8358867807,-1.20692456453,-0.386731985727,0.0343381198735,0.344914428165,9.43101649303,0.961696042281,-0.0268728948457,0.265874800654,6.75604786763,0.688925154627,-0.017956822464,-0.0012384836182,-185772.54273,1
5.29,-10.1837621016,-1.03845473241,-0.497068691551,0.0299087907078,0.432131629057,7.99109721725,0.814865139192,-0.0229669158615,0.323603775001,5.7728974347,0.588671711002,-0.0149945852957,-0.00110593454518,-165890.181777,1
5.3,-8.18317132255,-0.834451247118,-0.589099545323,0.0244654458311,0.50351182495,6.27874657202,0.640253967666,-0.0182672677913,0.369530745989,4.59269709883,0.468324769297,-0.0115137772359,-0.000935236738073,-140285.510711,1
5.31,-5.90724332188,-0.602371178933,-0.65969887854,0.0182072291618,0.556641944052,4.3563303477,0.444222068463,-0.0129451478566,0.402115438936,3.25846929473,0.332271396932,-0.00764065609543,-0.00073268111478,-109902.167217,1
5.32,-3.43834661993,-0.350613779418,-0.706520288175,0.0113607027238,0.589770303325,2.29322005534,0.233843367036,-0.00719256910398,0.420299316967,1.81838780308,0.185423952428,-0.00351446145163,-0.000505642410538,-75846.3615808,1
5.33,-0.865108690118,-0.0882165357302,-0.728074290085,0.00417164709544,0.601864055746,0.163289572696,0.0166509024689,-0.00121543265541,0.423539701549,0.32403845825,0.0330427269506,0.000717591785936,-0.000262310773735,-39346.6160603,1
5.34,1.72076591662,0.175469290392,-0.72377508971,-0.00310376151982,0.59264080029,-1.95773058795,-0.199632962117,0.00477384392294,0.411825411169,-1.171429038,-0.11945251824,0.00490556739179,-1.1396315889e-05,-1709.44738336,1
5.35,4.22776438215,0.431111988512,-0.693955026742,-0.0102080808425,0.562573411915,-3.99494661341,-0.407371183167,0.0105638781624,0.385673491494,-2.61519196751,-0.266675364932,0.00890212186932,0.000238182725408,35727.4088112,1
5.36,6.567804825,0.669729706373,-0.639846406971,-0.0168917132638,0.512868104748,-5.87694651201,-0.59928176411,0.0159517856128,0.346107283243,-3.95662082514,-0.4034630404,0.0125676901358,0.000477617043886,71642.556583,1
5.37,8.65933122405,0.883006044271,-0.56353159322,-0.0229216753048,0.445416690506,-7.53830358507,-0.768693038405,0.0207502906027,0.294616733454,-5.14905497894,-0.525057484354,0.0157753603065,0.000698517267703,104777.590155,1
5.38,10.4301553147,1.06357984782,-0.467863346824,-0.0280897176556,0.362724902315,-8.92185048238,-0.909775558665,0.0247942355978,0.233102478631,-6.15142548221,-0.627270829713,0.0184152673086,0.000893207926694,133981.189004,1
5.39,11.8199464584,1.20529910401,-0.356358452155,-0.0322195128451,0.267819489539,-9.9806448274,-1.01774253465,0.0279462629534,0.163805792508,-6.92966861233,-0.706629543456,0.0203983532784,0.00105499408311,158249.112467,1
5.4,12.7822836818,1.30343019092,-0.233068582705,-0.0351726626271,0.164137522904,-10.6795588933,-1.0890119351,0.0301014737484,0.0892269772526,-7.45788152554,-0.760492270607,0.0216593661694,0.00117839136699,176758.705048,1
5.41,13.2862002296,1.3548153783,-0.102433146228,-0.0368533207502,0.0554019556297,-10.9964396224,-1.1213247768,0.0311909059915,0.0120351682394,-7.71918090133,-0.787137391599,0.0221589958735,0.00125931152034,188896.728052,1
5.42,13.3171694828,1.35797336326,0.030880548297,-0.0372112772977,-0.0545120549808,-10.922800902,-1.11381571709,0.0311837174153,-0.0650271943203,-7.70623625597,-0.785817405125,0.0218850783927,0.0012951971884,194279.57826,1
5.43,12.8775012862,1.31313968442,0.162144047735,-0.0362434063913,-0.161715265419,-10.4640268731,-1.06703378555,0.0300880047695,-0.139241807707,-7.42146133868,-0.756778445104,0.020852832081,0.00128510154032,192765.231048,1
5.44,11.986138872,1.22224601388,0.28673547756,-0.0339934377497,-0.262441979956,-9.63908254236,-0.982912874668,0.0279502402958,-0.208010400336,-6.87685926293,-0.701244488478,0.0191041244911,0.00122971029022,184456.543534,1
5.45,10.6778679096,1.08883950275,0.40030228068,-0.030550072265,-0.353182329595,-8.47974547322,-0.864693394096,0.0248533551847,-0.268945693652,-6.09352933155,-0.621367065364,0.0167058026842,0.00113130574954,169695.862431,1
5.46,9.00196998756,0.917945474506,0.498913242449,-0.0260435202873,-0.430804549528,-7.02938921954,-0.71679821545,0.020913547517,-0.31995424815,-5.10085544978,-0.52014250022,0.0137471527719,0.000993674600157,149051.190024,1
5.47,7.02037231095,0.715878746662,0.579194493474,-0.0206405966222,-0.492662996449,-5.34136484479,-0.544667633167,0.0162759368118,-0.359308319795,-3.93540716449,-0.40129984903,0.010336584808,0.00082196306168,123294.459252,1
5.48,4.80536289786,0.490010645619,0.63844478859,-0.0145385564031,-0.536688183203,-3.47704079044,-0.35455948672,0.0111092272717,-0.385704263095,-2.63959432999,-0.269163713397,0.00659766586989,0.000622484965252,93372.7447879,1
5.49,2.43695546435,0.24850029973,0.674726129549,-0.00795789926593,-0.561455772494,-1.5035730384,-0.153321780466,0.00559957574807,-0.398305511468,-1.26012483739,-0.128496972707,0.00266464634991,0.00040248987638,60373.4814571,1
5.5,6.33107364417e-15,6.45589844051e-16,0.686926701979,-0.00113440413664,-0.566232239279,0.50851344539,0.0518539404781,-5.61128066417e-05,-0.396768726117,0.153678535178,0.0156708493908,-0.0013223586433,0.000169899774106,25484.966116,1
5.51,-2.41885665101,-0.24665473439,0.67479410106,0.00568931773263,-0.550995755013,2.48784489729,0.253689577714,-0.00565722098129,-0.381252311021,1.55164150954,0.158223400401,-0.00522235984669,-6.69761532699e-05,-10046.4229905,1
5.52,-4.73425133872,-0.482759284641,0.638937888652,0.012272448898,-0.516431735602,4.36473051665,0.44507864731,-0.011006534265,-0.352407122121,2.88451889004,0.294139067881,-0.00889847862374,-0.000299738329767,-44960.749465,1
5.53,-6.86511677163,-0.700047087602,0.580801618977,0.0183844643451,-0.463903396864,6.07361599712,0.619336470367,-0.0159171837642,-0.311349830579,4.10572915419,0.418667858462,-0.0122227497305,-0.000520194627996,-78029.1941994,1
5.54,-8.73751902453,-0.890978981052,0.502605551281,0.0238132027104,-0.395398544421,7.55537246184,0.770433579442,-0.020219171891,-0.259620010977,5.17298196015,0.527497357421,-0.0150805735748,-0.000720648659814,-108097.298972,1
5.55,-10.2872211097,-1.0490046152,0.40726229793,0.0283722275945,-0.31345465803,8.75934091175,0.893204194271,-0.0237652532079,-0.199122593707,6.04974172701,0.616901972337,-0.0173746631273,-0.000894168377702,-134125.256655,1
5.56,-11.4618837943,-1.16878687363,0.298268598952,0.0319072237207,-0.221065084213,9.64506156028,0.983522564818,-0.0264359671364,-0.132057826947,6.70647667608,0.683870299855,-0.0190283496771,-0.00103482561673,-155223.842509,1
5.57,-12.2228283844,-1.2463816272,0.179577236288,0.0343012088006,-0.121569799492,10.1836291279,1.03844117287,-0.0281436507794,-0.0608413199297,7.12165070168,0.726206268367,-0.0199881353269,-0.00113789830717,-170684.746075,1
5.58,-12.5463023037,-1.2793667872,0.0554537747008,0.0354783855675,-0.0185347273963,10.3586288745,1.05628618076,-0.0288352975031,0.0119829287987,7.28242487284,0.742600671263,-0.0202254076126,-0.00120002847324,-180004.270986,1
5.59,-12.4242063797,-1.26691646788,-0.0696766813653,0.0354065079347,0.084376031913,10.1666233532,1.03670706645,-0.0284941687966,0.0838333878611,7.18504590624,0.732670780158,-0.0197372619225,-0.00121933075268,-182899.612902,1
5.6,-11.8642621579,-1.20981804775,-0.191387211254,0.0340976888202,0.183530482223,9.61717602542,0.980679031618,-0.0271401117646,0.152182490005,6.83491021441,0.696966875989,-0.0185464093647,-0.00119544796573,-179317.194859,1
5.61,-10.8896175905,-1.11043196102,-0.305405661326,0.0316076329288,0.275456890503,8.73241440495,0.890458454717,-0.0248285807965,0.214645527162,6.24630371572,0.636945717011,-0.0167001802654,-0.00112955216556,-169432.824833,1
5.62,-9.53790938085,-0.972596083356,-0.407764550825,0.0280333336917,0.3569653035,7.54615170116,0.769493323526,-0.0216484078429,0.269063817964,5.44182908019,0.554912134132,-0.0142686654016,-0.00102429154681,-153643.732022,1
5.63,-7.85981939353,-0.801478526666,-0.494939042395,0.0235093276632,0.425258170109,6.10260144447,0.622292163427,-0.0177184096978,0.313579248688,4.45154307239,0.453931064368,-0.0113420672613,-0.00088368550541,-132552.825811,1
5.64,-5.91718019714,-0.603384458214,-0.563968182811,0.0182026500422,0.478026236327,4.45473374149,0.45425642207,-0.013182961184,0.346697616203,3.31183675145,0.337713363019,-0.00802736102241,-0.000712971963193,-106945.794479,1
