time_s,vx
0.007599999999999999,0.0743740795287187
0.00765,0.07304860088365243
0.007699999999999999,0.07181148748159058
0.007749999999999999,0.07025036818851252
0.0078,0.06892488954344625
0.00785,0.06751104565537555
0.007899999999999999,0.06612665684830633
0.007949999999999999,0.06450662739322534
0.008,0.06303387334315169
0.00805,0.06156111929307806
0.0081,0.06008836524300442
0.00815,0.058468335787923424
0.008199999999999999,0.05699558173784978
0.008249999999999999,0.055522827687776145
0.0083,0.054050073637702506
0.00835,0.05243004418262151
0.0084,0.0508100147275405
0.00845,0.04933726067746687
0.008499999999999999,0.04784977908689249
0.008549999999999999,0.04609720176730486
0.0086,0.04462444771723123
0.00865,0.04300441826215023
0.0087,0.04159057437407953
0.008749999999999999,0.039911634756995586
0.008799999999999999,0.03829160530191458
0.008849999999999998,0.03696612665684831
0.0089,0.03552282768777614
0.00895,0.03387334315169367
0.009,0.03245949926362297
0.009049999999999999,0.031075110456553756
0.009099999999999999,0.02963181148748159
0.009149999999999998,0.027982326951399118
0.0092,0.026656848306332845
0.00925,0.02533136966126657
0.0093,0.024035346097201774
0.009349999999999999,0.02253313696612666
0.009399999999999999,0.021354933726067747
0.009449999999999998,0.020176730486008838
0.0095,0.018880706921944046
0.00955,0.017702503681885133
0.0096,0.016229749631811494
0.009649999999999999,0.015316642120765833
0.009699999999999999,0.014123711340206183
0.00975,0.013092783505154637
0.0098,0.011899852724594987
0.00985,0.010854197349042718
0.009899999999999999,0.009970544918998535
0.009949999999999999,0.008939617083946989
0.009999999999999998,0.008041237113402065
0.01005,0.007172312223858623
0.0101,0.006170839469808539
0.01015,0.00544918998527246
0.010199999999999999,0.004712812960235641
0.010249999999999999,0.003961708394698082
0.010299999999999998,0.0033726067746686268
0.01035,0.002650957290132548
0.0104,0.002061855670103093
0.01045,0.0017231222385861629
0.010499999999999999,0.001325478645066274
0.010549999999999999,0.0008836524300441826
0.010599999999999998,0.0004418262150220913
0.01065,-0.0001472754050073638
0.0107,-0.0001472754050073638
0.01075,-0.0007363770250368188
0.010799999999999999,-0.0007363770250368188
0.010849999999999999,-0.0007363770250368188
0.010899999999999998,-0.0007363770250368188
0.01095,-0.0007363770250368188
0.011,-0.0007805596465390213
0.011049999999999999,-0.0007363770250368188
0.011099999999999999,-0.0007363770250368188
0.011149999999999998,-0.0007363770250368188
0.011199999999999998,-0.0007363770250368188
0.01125,-0.0001472754050073638
0.0113,-0.0001472754050073638
0.011349999999999999,0.0007511045655375586
0.011399999999999999,0.0010456553755522863
0.011449999999999998,0.0016347569955817412
0.0115,0.0019440353460972084
0.01155,0.0023564064801178206
0.0116,0.002783505154639172
0.011649999999999999,0.0036671575846833546
0.011699999999999999,0.00427098674521355
0.011749999999999998,0.004874815905743745
0.0118,0.005625920471281303
0.01185,0.006539027982326948
0.011899999999999999,0.007290132547864508
0.011949999999999999,0.007952871870397643
0.011999999999999999,0.008836524300441828
0.012049999999999998,0.009882179675994113
0.0121,0.01079528718703976
0.01215,0.011782032400589101
0.012199999999999999,0.012960235640648014
0.012249999999999999,0.014050073637702502
0.012299999999999998,0.015095729013254787
0.012349999999999998,0.01634756995581738
0.0124,0.01752577319587629
0.01245,0.0187039764359352
0.012499999999999999,0.020029455081001474
0.012549999999999999,0.021354933726067747
0.012599999999999998,0.022650957290132542
0.012649999999999998,0.02399116347569956
0.0127,0.02533136966126657
0.01275,0.026656848306332845
0.012799999999999999,0.02812960235640648
0.012849999999999999,0.02960235640648012
0.012899999999999998,0.030927835051546393
0.01295,0.03240058910162003
0.013,0.03387334315169367
0.013049999999999999,0.03534609720176731
0.013099999999999999,0.036818851251840944
0.013149999999999998,0.038438880706921946
0.013199999999999998,0.039911634756995586
0.01325,0.04138438880706922
0.0133,0.04309278350515464
0.013349999999999999,0.04447717231222386
0.013399999999999999,0.0461119293078056
0.013449999999999998,0.047569955817378495
0.013499999999999998,0.0491899852724595
0.01355,0.0508100147275405
0.0136,0.05228276877761415
0.013649999999999999,0.05385861561119293
0.013699999999999999,0.05537555228276878
0.013749999999999998,0.05699558173784978
0.013799999999999998,0.05861561119293079
0.01385,0.06008836524300442
0.0139,0.06170839469808542
0.013949999999999999,0.06303387334315169
0.013999999999999999,0.0646539027982327
0.014049999999999998,0.06612665684830633
0.014099999999999998,0.06755522827687775
0.01415,0.06892488954344625
0.014199999999999999,0.0703976435935199
0.014249999999999999,0.07172312223858616
0.014299999999999998,0.07328424153166423
0.014349999999999998,0.07463917525773196
0.0144,0.07584683357879235
0.01445,0.07702503681885126
0.014499999999999999,0.07849779086892489
0.014549999999999999,0.07961708394698086
0.014599999999999998,0.08085419734904271
0.014649999999999998,0.08203240058910162
0.0147,0.08328424153166422
0.01475,0.08438880706921945
0.014799999999999999,0.08552282768777615
0.014849999999999999,0.08659793814432991
0.014899999999999998,0.08751104565537557
0.014949999999999998,0.08857142857142858
0.015,0.08944035346097201
