time_s,acc_base_m_s2,acc_middle_m_s2,acc_surface_m_s2,strain_base,stress_base_pa,strain_middle,stress_middle_pa
0.032,0.188129665943,0.00707495688902,-0.00752025836795,2.39884767519e-06,-17770.210508,4.32358476551e-07,-7473.13995544
0.034,0.204427307647,0.00707495688902,-0.00752025836795,2.39884767519e-06,-17770.210508,4.32358476551e-07,-7473.13995544
0.036,0.221042219471,0.00707495688902,-0.00752025836795,2.39884767519e-06,-17770.210508,4.32358476551e-07,-7473.13995544
0.038,0.237914957424,0.00707495688902,-0.00752025836795,2.39884767519e-06,-17770.210508,4.32358476551e-07,-7473.13995544
0.04,0.254986346451,0.00707495688902,-0.00752025836795,2.39884767519e-06,-17770.210508,4.32358476551e-07,-7473.13995544
0.042,0.272197828566,0.00707495688902,-0.00752025836795,2.39884767519e-06,-17770.210508,4.32358476551e-07,-7473.13995544
0.044,0.289491811482,0.00707495688902,-0.00752025836795,2.39884767519e-06,-17770.210508,4.32358476551e-07,-7473.13995544
0.046,0.30681201564,0.00707495688902,-0.00752025836795,2.39884767519e-06,-17770.210508,4.32358476551e-07,-7473.13995544
0.048,0.32410381756,0.00707495688902,-0.00752025836795,2.39884767519e-06,-17770.210508,4.32358476551e-07,-7473.13995544
0.05,0.341314587424,0.00707495688902,-0.00752025836795,2.39884767519e-06,-17770.210508,4.32358476551e-07,-7473.13995544
0.052,0.358394018845,0.00707495688902,-0.00752025836795,2.39884767519e-06,-15355.9884393,4.32358476551e-07,-7473.13995544
0.054,0.375294448797,0.00707495688902,-0.00752025836795,5.82118567455e-06,-14121.0694318,4.32358476551e-07,-7473.13995544
0.056,0.391971165713,0.00707495688902,-0.00752025836795,6.7665185292e-06,-15542.4130367,4.32358476551e-07,-7473.13995544
0.058,0.408382703854,0.00707495688902,-0.00752025836795,7.95156578552e-06,-15011.398543,4.32358476551e-07,-7473.13995544
0.06,0.424491122073,0.00707495688902,-0.00752025836795,9.37081623578e-06,-14449.8834852,4.32358476551e-07,-7473.13995544
0.062,0.440262265203,0.00707495688902,-0.00752025836795,1.10179112549e-05,-13860.1023585,4.32358476551e-07,-7473.13995544
0.064,0.455666006393,0.00707495688902,-0.00752025836795,1.28856682205e-05,-13244.3894549,4.32358476551e-07,-7473.13995544
0.066,0.470676468792,0.00707495688902,-0.00752025836795,1.4966109505e-05,-12605.1662888,4.32358476551e-07,-7473.13995544
0.068,0.485272225098,0.00707495688902,-0.00752025836795,1.72504968995e-05,-11944.928342,4.32358476551e-07,-7473.13995544
0.07,0.499436473631,0.00707495688902,-0.00752025836795,1.97293712957e-05,-11266.231206,4.32358476551e-07,-7473.13995544
0.072,0.513157189657,0.00707495688902,-0.00752025836795,2.23925974179e-05,-10571.6762008,4.32358476551e-07,-7473.13995544
0.074,0.526427250899,0.00707495688902,-0.00752025836795,2.52294133653e-05,-9863.89555422,4.32358476551e-07,-7473.13995544
0.076,0.539244536227,0.00707495688902,-0.00752025836795,2.82284846968e-05,-9145.53722888,4.32358476551e-07,-7473.13995544
0.078,0.551611996745,0.00707495688902,-0.00752025836795,3.13779627567e-05,-8419.24948542,4.32358476551e-07,-7473.13995544
0.08,0.563537698579,0.00707495688902,-0.00752025836795,3.46655469178e-05,-7687.66527355,4.32358476551e-07,-7473.13995544
0.082,0.575034836857,0.00707495688902,-0.00752025836795,3.80785503889e-05,-6953.38654339,4.32358476551e-07,-7473.13995544
0.084,0.586121720532,0.00707495688902,-0.00752025836795,4.16039692139e-05,-6218.96857057,4.32358476551e-07,-7473.13995544
0.086,0.596821727848,0.00707495688902,-0.00752025836795,4.52285540642e-05,-5486.90438917,4.32358476551e-07,-7473.13995544
0.088,0.607163232406,0.00707495688902,-0.00752025836795,4.89388844129e-05,-4759.60942597,4.32358476551e-07,-7473.13995544
0.09,0.617179499982,0.00707495688902,-0.00752025836795,5.27214446567e-05,-4039.40642922,4.32358476551e-07,-7473.13995544
0.092,0.626908556367,0.00707495688902,-0.00752025836795,5.65627017433e-05,-3328.51078361,4.32358476551e-07,-7473.13995544
0.094,0.636393026706,0.00707495688902,-0.00752025836795,6.0449183846e-05,-2629.01630137,4.32358476551e-07,-7473.13995544
0.096,0.645679946942,0.00707495688902,-0.00752025836795,6.43675596206e-05,-1942.88157739,4.32358476551e-07,-7473.13995544
0.098,0.654820548142,0.00707495688902,-0.00752025836795,6.83047175742e-05,-1271.91699298,4.32358476551e-07,-7473.13995544
0.1,0.663870014637,0.00707495688902,-0.00752025836795,7.22478450708e-05,-617.772450085,4.32358476551e-07,-7473.13995544
0.102,0.672887217063,0.00707495688902,-0.00752025836795,7.61845064977e-05,17.3764419545,4.32358476551e-07,-7473.13995544
0.104,0.681934421507,0.00707495688902,-0.00752025836795,8.01027201207e-05,609.842675074,4.32358476551e-07,-7473.13995544
0.106,0.691076976145,0.00707495688902,-0.00752025836795,8.39910331595e-05,1182.41101279,4.32358476551e-07,-7473.13995544
0.108,0.700382976852,0.00707495688902,-0.00752025836795,8.78385946222e-05,1734.213727,4.32358476551e-07,-7473.13995544
0.11,0.709922913407,0.00707495688902,-0.00752025836795,9.16352254484e-05,2264.58333525,4.32358476551e-07,-7473.13995544
0.112,0.71976929803,0.00707495688902,-0.00752025836795,9.53714855245e-05,2773.05876466,4.32358476551e-07,-7473.13995544
0.114,0.729996278086,0.00707495688902,-0.00752025836795,9.90387371471e-05,3259.39038859,4.32358476551e-07,-7473.13995544
0.116,0.740679234904,0.00707495688902,-0.00752025836795,0.000102629204532,3723.54389758,4.32358476551e-07,-7473.13995544
0.118,0.751894370726,0.00707495688902,-0.00752025836795,0.000106136028983,4165.70297209,4.32358476551e-07,-7473.13995544
0.12,0.763718285902,0.00707495688902,-0.00752025836795,0.000109553319361,4586.27073138,4.32358476551e-07,-7473.13995544
0.122,0.776227548483,0.00707495688902,-0.00752025836795,0.000112876197515,4985.86993953,4.32358476551e-07,-7473.13995544
0.124,0.789498258448,0.00707495688902,-0.00752025836795,0.000116100838365,5365.34195655,4.32358476551e-07,-7473.13995544
0.126,0.80360560882,0.00707495688902,-0.00752025836795,0.000119224504353,5725.74442922,4.32358476551e-07,-7473.13995544
0.128,0.818623445966,0.00707495688902,-0.00752025836795,0.000122245574018,6068.34772378,4.32358476551e-07,-7473.13995544
0.13,0.834623831405,0.00707495688902,-0.00752025836795,0.000125163564461,6394.63010905,4.32358476551e-07,-7473.13995544
0.132,0.851676607423,0.00707495688902,-0.00752025836795,0.000127979147533,6706.27170606,4.32358476551e-07,-7473.13995544
0.134,0.869848968823,0.00707495688902,-0.00752025836795,0.000130694159572,7005.14722695,4.32358476551e-07,-6458.88881747
0.136,0.889205043087,0.0286048145449,-0.00752025836795,0.00013331160459,7293.31753269,1.74807199996e-06,-5888.94198629
0.138,0.909805481232,0.034551884005,-0.00752025836795,0.000135835650812,7573.02004613,2.11150402253e-06,-6471.9441382
0.14,0.931707061551,0.042006991814,-0.00752025836795,0.000138271620543,7846.65806315,2.56709394419e-06,-6231.14921621
0.142,0.954962308419,0.0509354670779,-0.00752025836795,0.000140625973332,8116.7890111,3.11272298809e-06,-5974.04093634
0.144,0.979619128251,0.0612973078178,-0.00752025836795,0.000142906282486,8386.11170991,3.74594658887e-06,-5701.65305826
0.146,1.00572046463,0.0730473283047,-0.00752025836795,0.000145121204978,8657.45269667,4.4640033964e-06,-5415.07358055
0.148,1.0333039745,0.0861353414478,-0.00752025836795,0.000147280444872,8933.75168054,5.26382642181e-06,-5115.43902462
0.15,1.06240172735,0.100506375356,-0.00752025836795,0.000149394710397,9218.04619932,6.14205627176e-06,-4803.92835186
0.152,1.0930399289,0.116100922975,-0.00752025836795,0.000151475664847,9513.45555428,7.09505640401e-06,-4481.75654875
0.154,1.12523867116,0.132855223493,-0.00752025836795,0.000153535871519,9823.16410405,8.11893032455e-06,-4150.16791669
0.156,1.15901171005,0.150701574016,-0.00752025836795,0.000155588732935,10150.4040021,9.20954063428e-06,-3810.42910539
0.158,1.19436627209,0.169568669808,-0.00752025836795,0.000157648424627,10498.4374663,1.03625298216e-05,-3463.82193022
0.16,1.23130289131,0.189381971221,-0.00752025836795,0.000159729823798,10870.5386717,1.15733426857e-05,-3111.63601548
0.162,1.2698152773,0.210064095264,-0.00752025836795,0.000161848433194,11269.9753597,1.28372502661e-05,-2755.16130674
0.164,1.30989021549,0.231535229596,-0.00752025836795,0.000164020300558,11699.9902613,1.41493751419e-05,-2395.68049648
0.166,1.35150750008,0.253713566596,-0.00752025836795,0.000166261934063,12163.7824291,1.55047179586e-05,-2034.46140783
0.168,1.39463990049,0.276515755013,-0.00752025836795,0.000168590214139,12664.4885788,1.68981850286e-05,-1672.74938176
0.17,1.43925316137,0.299857366589,-0.00752025836795,0.000171022302144,13205.1645384,1.83246168471e-05,-1311.75971345
0.172,1.48530603667,0.323653374943,-0.00752025836795,0.000173575546323,13788.7669027,1.97788173577e-05,-952.670183085
0.174,1.53275035757,0.347818643923,-0.00752025836795,0.000176267385554,14418.1349938,2.12555837953e-05,-596.613726537
0.176,1.58153113427,0.372268422545,-0.00752025836795,0.000179115251364,15095.9732226,2.27497369333e-05,-244.6712904
0.178,1.63158669115,0.396918843598,-0.00752025836795,0.000182136468717,15824.8339482,2.42561515532e-05,103.126276626
0.18,1.68284883504,0.421687422951,-0.00752025836795,0.000185348156099,16607.1009277,2.57697869581e-05,447.146632642
0.182,1.73524305564,0.446493556576,-0.00752025836795,0.000188767125417,17444.9734489,2.72857173463e-05,784.122124654
0.184,1.78868875748,0.471259012289,-0.00752025836795,0.000192409782236,18340.4512308,2.87991618621e-05,1113.23818742
0.186,1.84309952231,0.49590841325,-0.00752025836795,0.00019629202689,19295.3201788,3.0305514143e-05,1433.76452413
0.188,1.89838340073,0.520369710253,-0.00752025836795,0.000200429156987,20311.1390726,3.18003711821e-05,1745.06032198
0.19,1.95444323179,0.544574639932,-0.00752025836795,0.000204835771826,21389.2272637,3.32795613292e-05,2046.57900351
0.192,2.01117698906,0.56845916603,-0.00752025836795,0.000209525679252,22530.6534508,3.47391712574e-05,2337.87248209
0.194,2.06847815156,0.591963900986,-0.00752025836795,0.000214511805442,23736.2256015,3.61755717269e-05,2618.59489273
0.196,2.12623609781,0.615034505186,-0.00752025836795,0.000219806108126,25006.4820766,3.75854419836e-05,2888.50577187
0.198,2.18433652108,0.637622061332,-0.00752025836795,0.000225419493706,26341.6840126,3.8965792637e-05,3147.47266315
0.2,2.24266186392,0.65968342151,-0.00752025836795,0.00023136173874,27741.8090083,4.031398687e-05,3395.47312909
0.202,2.30109176985,0.681181524685,-0.00752025836795,0.000237641416234,29206.5461568,4.16277598419e-05,3632.59615181
0.204,2.35950354998,0.702085682511,-0.00752025836795,0.00024426582714,30735.2924561,4.29052361534e-05,3859.0429094
0.206,2.41777266231,0.722371831483,-0.00752025836795,0.000251240937473,32327.1506248,4.41449452573e-05,4075.12691782
0.208,2.47577320145,0.742022749686,-0.00752025836795,0.000258571321388,33980.9283427,4.5345834703e-05,4281.27353192
0.21,2.53337839615,0.761028236535,-0.00752025836795,0.000266260110565,35695.1389287,4.65072811216e-05,4478.01880249
0.212,2.59046111243,0.779385254134,-0.00752025836795,0.0002743089502,37468.003459,4.76290988637e-05,4666.00769
0.214,2.64689435962,0.797098029077,-0.00752025836795,0.000282717961868,39297.454325,4.87115462214e-05,4845.99163918
0.216,2.70255179691,0.814178113731,-0.00752025836795,0.000291485713495,41181.1402191,4.97553291725e-05,5018.82552219
0.218,2.75730823788,0.830644406265,-0.00752025836795,0.000300609196638,43116.4325308,5.07616026051e-05,5185.46396178
0.22,2.81104015042,0.846523128907,-0.00752025836795,0.00031008381124,45100.4331284,5.17319689887e-05,5346.95704913
0.222,2.8636261496,0.861847764161,-0.00752025836795,0.000319903357966,47750.8603966,5.26684744765e-05,5504.44547473
0.224,2.91494748104,0.876658948925,0.0150173004105,0.000330975513641,50140.1420324,5.35736024343e-05,5659.15509378
0.226,2.9648884923,0.891004326707,0.0213227240497,0.000341712813876,51884.794685,5.44502644099e-05,5812.39095105
0.228,3.01333708989,0.904938358345,0.0292270563139,0.000352831015008,54166.1671544,5.53017885655e-05,5965.53079311
0.23,3.06018517974,0.918522091911,0.0386935371358,0.000364316123777,56485.9230635,5.61319056168e-05,6120.01809875
0.232,3.10532908865,0.931822892654,0.0496797541264,0.000376152398148,58839.2085249,5.69447323289e-05,6277.35466147
0.234,3.14866996494,0.944914134113,0.0621377987878,0.000388322391871,61220.9641291,5.77447526402e-05,6439.0927604
0.236,3.19011415584,0.957874851728,0.0760144598922,0.000400807007875,63625.9453046,5.85367964945e-05,6606.82695836
0.238,3.22957356016,0.970789360486,0.0912514530923,0.00041358556028,66048.7437085,5.93260164741e-05,6782.18556832
0.24,3.26696595405,0.983746838372,0.107785685601,0.000426635844745,68483.8095423,6.01178623449e-05,6966.82183124
0.242,3.30221528846,0.996840877561,0.125549554553,0.000439934216831,70925.4746804,6.09180536287e-05,7162.40485035
0.244,3.33525195666,1.01016900551,0.144471277465,0.000453455678014,73367.976495,6.17325503365e-05,7370.61032834
0.246,3.36601303045,1.02383217823,0.164475252971,0.000467173968934,75805.4822563,6.25675220027e-05,7593.11115524
0.248,3.39444246401,1.0379342483,0.185482449866,0.000481061669452,78232.1139847,6.34293151737e-05,7831.56789611
0.25,3.42049126407,1.05258141016,0.207410822273,0.000495090304998,80641.973627,6.43244195099e-05,8087.61922805
0.252,3.44411762585,1.06788162556,0.230175748575,0.000509230458721,83029.1684281,6.52594326729e-05,8362.87237699
0.254,3.46528703381,1.08394403194,0.253690491649,0.000523451888869,85387.8363681,6.62410241741e-05,8658.89360478
0.256,3.48397232691,1.10087833694,0.277866677725,0.000537723650822,87712.1715327,6.72758983683e-05,8977.19879719
0.258,3.50015372786,1.11879420192,0.302614791127,0.000552014223164,89996.4492868,6.83707567838e-05,9319.24420314
0.26,3.51381883641,1.13780061787,0.327844682017,0.000566291637173,92235.0511191,6.95322599811e-05,9686.41737502
0.262,3.52496258657,1.15800527685,0.35346608417,0.000580523609061,94422.48903,7.07669891407e-05,10080.028359
0.264,3.53358716806,1.1795139422,0.37938913974,0.000594677674303,96553.4293343,7.20814075786e-05,10501.3011833
0.266,3.53970191248,1.20242982099,0.405524927907,0.000608721323368,98622.715755,7.3481822394e-05,10951.3656914
0.268,3.54332314459,1.22685294192,0.431785994271,0.000622622138164,100625.391686,7.49743464505e-05,11866.4897805
0.27,3.5444739998,1.2620297314,0.458086877824,0.000636347928493,102556.721509,7.71240391409e-05,12621.6901435
0.272,3.54318420848,1.29227915884,0.484344632326,0.000649866867815,104412.210846,7.89726152624e-05,12913.6723827
0.274,3.53948984859,1.32495169039,0.510479338932,0.000663147627624,106187.62565,8.09692699681e-05,13591.3865309
0.276,3.53343306763,1.36011390923,0.53641460695,0.000676159509743,107879.010022,8.3118072231e-05,14308.8730587
0.278,3.52506177559,1.39782404037,0.562078059648,0.000688872575841,109482.702666,8.54225802446e-05,15066.1063056
0.28,3.51442931043,1.43813149179,0.58740180212,0.000701257773519,110995.351894,8.78858133874e-05,15862.8991559
0.282,3.50159407788,1.48107643814,0.612322868271,0.000713287058281,112413.929093,9.0510226775e-05,16698.9015218
0.284,3.48661916749,1.52668944894,0.636783644132,0.00072493351078,113735.740592,9.32976885461e-05,17573.5996491
0.286,3.46957194698,1.57499116384,0.660732264781,0.000736171448699,114958.437855,9.62494600125e-05,18486.3162532
0.288,3.45052363699,1.62599201658,0.684122982329,0.000746976532701,116080.025951,9.93661787908e-05,19436.2114857
0.29,3.42954886861,1.67969200933,0.706916502544,0.000757325865871,117098.870244,0.000102647845014,20422.2847303
0.292,3.4067252259,1.73608053892,0.729080287883,0.000767198086132,118013.701285,0.000106093810712,21443.3772202
0.294,3.38213277603,1.79513627589,0.750588824841,0.000776573451149,118823.617845,0.000109702772416,22498.175466
0.296,3.3558535894,1.8568270973,0.771423853758,0.000785433915254,119528.088112,0.000113472767057,23585.2154784
0.298,3.32797125245,1.92111007375,0.791574559387,0.000793763197996,120126.949,0.000117401171174,24702.8877647
0.3,3.29857037566,1.98793151096,0.811037720779,0.000801546843937,120620.403604,0.000121484703448,25849.4430774
0.302,3.26773609953,2.05722704577,0.829817819211,0.000808772273367,121009.016797,0.000125719430575,27022.9988835
0.304,3.23555360112,2.12892179629,0.847927103163,0.000815428823675,121293.708987,0.00013010077644,28221.5465259
0.306,3.20210760386,2.20293056555,0.865385609557,0.000821507781133,121475.748069,0.000134623534561,29442.9590384
0.308,3.16748189331,2.27915809775,0.8822211407,0.000827002402914,121556.739616,0.000139281883751,30684.9995766
0.31,3.13175884154,2.35749938597,0.898469196661,0.000831907929236,121538.61535,0.00014406940692,31945.3304217
0.312,3.09501894266,2.43784002979,0.914172863007,0.00083622158552,121423.619949,0.000148979112932,33221.5225117
0.314,3.05734036219,2.52005664118,0.929382654112,0.000839942574577,121214.296273,0.000154003461405,34511.0654511
0.316,3.0187985026,2.60401729659,0.944156312478,0.00084307205882,120913.46907,0.000159134390347,35811.3779486
0.318,2.9794655876,2.68958203313,0.958558564765,0.000845613132604,120524.227244,0.000164363346469,37119.8186282
0.32,2.93941026743,2.77660338617,0.98635714835,0.000847570784811,120049.904794,0.000169681318044,38433.6971602
0.322,2.8986972473,2.86492696589,1.00402048648,0.000848951851883,119494.060507,0.000175078870138,39750.2856521
0.324,2.85738694128,2.95439206969,1.02250478094,0.000849764961516,118860.456515,0.000180546182037,41066.830243
0.326,2.8155351534,3.04483232749,1.04187737125,0.000850020467323,118153.035834,0.00018607308668,42380.5628404
0.328,2.77319278796,3.13607637652,1.06220736159,0.000849730374783,117375.898996,0.000191649111898,43688.7129385
0.33,2.73040559071,3.22794856224,1.08356523865,0.000848908258875,116533.279898,0.000197263523248,44988.5194575
0.332,2.6872139224,3.32026966184,1.10602247988,0.000847569173797,115629.521003,0.000202905368223,46277.2425417
0.334,2.64365256604,3.41285762645,1.12965115403,0.000845729555272,114669.048015,0.000208563521616,47552.1752552
0.336,2.59975056925,3.50552833843,1.15452351587,0.000843407115916,113656.344169,0.000214226731793,48810.6551146
0.338,2.55553112244,3.59809637972,1.18071159712,0.000840620734249,112595.924267,0.00021988366765,50050.0753979
0.34,2.51101147392,3.69037580733,1.20828679549,0.000837390337906,111492.308606,0.000225522966004,51267.8961711
0.342,2.4662028824,3.78218093192,1.23731946396,0.000833736781675,110349.996939,0.000231133279173,52461.6549748
0.344,2.42111060738,3.87332709553,1.26787850211,0.00082968172101,109173.442592,0.000236703322505,53628.9771141
0.346,2.37573393764,3.96363144427,1.30003095167,0.000825247481678,107967.026907,0.000242221921594,54767.5854986
0.348,2.33006625802,4.05291369214,1.33384159818,0.000820456926241,106735.034117,0.000247678058964,55875.3099814
0.35,2.28409515404,4.14099687187,1.36937258062,0.000815333318092,105481.626816,0.000253060919947,56950.0961458
0.352,2.23780255428,4.22770806886,1.4066830111,0.000809900183748,104210.822143,0.000258359937542,57990.013496
0.354,2.19116490977,4.31287913458,1.44582860627,0.000804181174172,102926.468815,0.000263564836002,58993.2630067
0.356,2.14415340972,4.39634737542,1.48686133235,0.000798199925835,101632.22514,0.000268665672942,59958.1839936
0.358,2.09673423258,4.47795621361,1.52982906552,0.000791979922306,100331.538122,0.00027365287972,60883.2602657
0.36,2.04886883121,4.55755581668,1.57477526922,0.00078554435708,99027.6237902,0.000278517299908,61767.12553
0.362,2.00051425095,4.63500369213,1.62173869006,0.000778915998425,97723.4488471,0.00028325022563,62608.5680175
0.364,1.95162347897,4.71016524424,1.67075307375,0.000772117056965,96421.7137492,0.000287843431592,63406.5343069
0.366,1.90214582317,4.78291429001,1.7218469024,0.00076516905673,95124.8373162,0.000292289206612,64160.1323252
0.368,1.8520273188,4.85313353166,1.77504315459,0.000758092710384,93834.9429564,0.00029658038249,64868.6335096
0.37,1.80121116079,4.92071498304,1.83035908922,0.000750907799328,92553.8465904,0.000300710360075,65531.4741182
0.372,1.74963815952,4.98556034784,1.88780605429,0.000743633059335,91283.0463448,0.000304673132368,66148.2556828
0.374,1.69724721778,5.04758134745,1.94738932155,0.000736286072357,90023.7140819,0.000308463304566,66718.7446011
0.376,1.64397582646,5.1066999969,2.00910794769,0.000728883165131,88776.6888157,0.000312076110922,67242.8708694
0.378,1.58976057635,5.1628488273,2.07295466294,0.000721439315142,87542.4720624,0.000315507428335,67720.7259637
0.38,1.53453768346,5.21597105365,2.13891578739,0.000713968064494,86321.2251569,0.000318753786612,68152.5598782
0.382,1.478243525,5.26602068704,2.20697117565,0.000706481442179,85112.7685613,0.000321812375319,68538.7773383
0.384,1.42081518332,5.31296259082,2.27709418989,0.000698989895222,83916.5831778,0.000324681047217,68879.9332067
0.386,1.3621909947,5.35677248019,2.34925170155,0.00069150222909,82731.81367,0.000327358318234,69176.7271074
0.388,1.30231110027,5.39743686544,2.42340412165,0.000684025557751,81557.2737848,0.000329843363999,69429.9972957
0.39,1.24111799595,5.43495293888,2.49950545941,0.000676565263681,80391.4536571,0.000332136012931,69640.7138059
0.392,1.17855707834,5.46932840631,2.57750340913,0.000669124968103,79232.5290686,0.000334236735941,69809.9709148
0.394,1.11457718375,5.50058126374,2.65733946463,0.000661706511656,78078.3726222,0.000336146632784,69938.9789585
0.396,1.04913111722,5.52873952054,2.73894906086,0.00065430994565,76926.5667817,0.000337867415144,70029.0555479
0.398,0.982176168532,5.55384087058,2.82226174179,0.000646933534022,75774.4187181,0.000339401386535,70081.6162289
0.4,0.91367461251,5.57593231302,2.907201354,0.000639573766025,74618.9768942,0.000340751419129,70098.1646369
0.402,0.843594190447,5.59506972481,2.99368626469,0.000632225379647,73457.0493063,0.000341920927627,70080.2821994
0.404,0.771908570089,5.61131738713,3.08162960329,0.000624881395693,72285.223298,0.000342913840324,70029.6174401
0.406,0.69859778135,5.62474746831,3.1709395253,0.000617533162394,71099.8868472,0.000343734567508,69947.8749432
0.408,0.623648625198,5.63543946603,3.26151949714,0.000610170410381,69897.251223,0.000344387967368,69836.8040374
0.41,0.547055053187,5.64347961169,3.35326860053,0.000602781317772,68673.3748986,0.000344879309603,69698.1872596
0.412,0.468818515299,5.64896024025,3.44608185501,0.000595352585083,67424.1886013,0.000345214236904,69533.8286616
0.414,0.38894827385,5.65197912887,3.5398505568,0.000587869519629,66145.5213719,0.000345398724542,69345.5420228
0.416,0.307461681395,5.65263880785,3.63446263257,0.000580316129001,64833.1275021,0.000345439038258,69135.1390329
0.418,0.224384420729,5.65104584768,3.72980300616,0.000572675223188,63482.7142107,0.000345341690692,68904.4175092
0.42,0.139750705249,5.64731012605,3.8257539766,0.000564928524837,62089.9699162,0.000345113396592,68655.1497136
0.422,0.0536034381221,5.64154407865,3.92219560546,0.000557056787114,60650.5929598,0.000344761027029,68389.0708312
0.424,-0.0342989914485,5.63386193803,4.01900611169,0.000549039918591,59160.3206274,0.00034429156288,68107.8676771
0.426,-0.124077124344,5.62437896447,4.11606227197,0.00054085711451,57614.9583191,0.000343712047829,67813.1676916
0.428,-0.215198501075,5.61321067319,4.21323982464,0.000532486993792,56010.4087109,0.00034302954114,67506.5282853
0.43,-0.307584058342,5.60047206208,4.31041387519,0.000523907741068,54342.7007549,0.00034225107046,67189.426595
0.432,-0.401145829035,5.58627684413,4.40745930143,0.000515097253024,52608.0183599,0.000341383584919,66863.2497055
0.434,-0.495787052245,5.57073668893,4.50425115617,0.000506033288292,50802.7286004,0.000340433908768,66529.2853957
0.436,-0.591402329894,5.55396047726,4.60066506563,0.000496693620117,48923.4092981,0.000339408695832,66188.7134585
0.438,-0.687877829785,5.53605357306,4.69657762165,0.000487056190995,46966.8758263,0.000338314385021,65842.5976474
0.44,-0.785091534689,5.51711711678,4.79186676557,0.000477099268478,44930.206987,0.000337157157137,65491.878294
0.442,-0.882913536807,5.49724734399,4.88641216226,0.00046680160131,42810.7698183,0.000335942893244,65137.3656416
0.444,-0.981206376769,5.47653493323,4.9800955622,0.000456142575068,40606.2431899,0.000334677134808,64779.7339341
0.446,-1.07982542605,5.45506438677,5.07280115006,0.00044510236647,38314.6400526,0.000333365045858,64419.5162958
0.448,-1.17861931149,5.4329134477,5.16441587811,0.000433662095513,35934.3282134,0.000332011377359,64057.1004349
0.45,-1.27743038041,5.41015255688,5.25482978269,0.000421803974622,33464.0495125,0.000330620434032,63692.7251977
0.452,-1.37609520455,5.38684435279,5.34393628256,0.000409511453965,30902.9372879,0.000329196043782,63326.4779971
0.454,-1.47444512087,5.3630432173,5.43163245741,0.000396769362161,28250.5320208,0.000327741529946,62958.2931348
0.456,-1.57230680708,5.33879486999,5.5178193055,0.000383564041561,25506.7950616,0.0003262596865,62587.9510303
0.458,-1.6695028896,5.31413601369,5.6024019791,0.000369883477359,22672.1203486,0.000324752756392,62215.0783677
0.46,-1.76585258135,5.28909403314,5.6852899967,0.000355717419777,19747.3440372,0.000323222413136,61839.1491637
0.462,-1.86117234677,5.26368674902,5.76639743106,0.000341057498623,16733.751972,0.000321669745773,61459.4867578
0.464,-1.95527659118,5.23792222881,5.84564307236,0.000325897329537,13633.0849389,0.000320095247316,61075.2667191
0.466,-2.04797837153,5.21179865591,5.92295056554,0.000310232611297,10447.5416509,0.00031849880675,60685.5206601
0.468,-2.13909012549,5.18530425812,5.9982485216,0.000294061213572,7179.77942771,0.000316879704663,60289.1409434
0.47,-2.22842441549,5.15841729611,6.07147060223,0.000277383254579,3832.91254359,0.00031523661254,59884.8862612
0.472,-2.31579468463,5.13110611251,6.1425555775,0.000260201168131,410.508227716,0.000313567595764,59471.3880643
0.474,-2.4010160208,5.10332924151,6.21144735664,0.000242519759617,-3207.21547523,0.000311870120314,59047.1578118
0.476,-2.48390592582,5.07503557903,6.27809499181,0.000224346250521,-6958.29220895,0.000310141063163,58610.5950079
0.478,-2.5642850858,5.0461646127,6.34245265499,0.000205623533622,-10861.3392127,0.000308376726332,58159.9959899
0.48,-2.64197813933,5.01664671105,6.40447958842,0.000186322512428,-14796.2381605,0.000306572854564,57693.5634244
0.482,-2.71681443994,4.98640347051,6.46414002893,0.000166563202549,-18710.3781143,0.000304724656531,57209.4164672
0.484,-2.7886288091,4.95534811902,6.52140310673,0.000146362848414,-22671.649696,0.000302826829496,56705.6015378
0.486,-2.85726227638,4.9233859743,6.57624271948,0.000125741168151,-26673.3110161,0.000300873587318,56180.1036558
0.488,-2.92256280306,4.89041495479,6.62863738236,0.000104720323755,-30708.2656315,0.000298858691682,55630.8582828
0.49,-2.98438598591,4.85632614093,6.67857005523,8.33248784999e-05,-34769.0875687,0.00029677548639,55055.7636123
0.492,-3.04259573752,4.82100438407,6.72602794794,6.15817416528e-05,-38848.0483,0.000294616934582,54452.6932455
0.494,-3.09706493998,4.78432896031,6.77100230489,3.95201006525e-05,-42937.1455585,0.000292375658686,53819.509188
0.496,-3.14767606868,4.74617426582,6.81348817045,1.71713409387e-05,-45622.6007993,0.000290043982911,53154.0751045
0.498,-3.19432178301,4.70641055063,6.85348413631,-3.43859940743e-06,-43470.4501177,0.000287613978094,52454.2697602
0.5,-3.23690548112,4.66490468696,6.89099207268,-1.78871289304e-05,-41602.9537733,0.000285077508647,51718.0005832
0.502,-3.27534181574,4.62152096852,6.92601684457,-3.2450101345e-05,-44164.1514806,0.000282426281409,50943.2172756
0.504,-3.30955716852,4.57612193669,6.95856601519,-4.71027359404e-05,-46704.5443913,0.000279651896131,50127.9254035
0.506,-3.33949008034,4.52856922947,6.98864953802,-6.18192241085e-05,-49218.463911,0.000276745897356,49270.1998945
0.508,-3.36509163518,4.47872444882,7.01627943952,-7.65728221013e-05,-51700.2212169,0.000273699827428,48368.1983717
0.51,-3.38632579558,4.42645004215,7.04146949431,-9.13359496311e-05,-54144.1315704,0.000270505280354,47420.1742533
