time,base_acceleration,integrated_base_velocity
1.896999999999999886e+01,-2.965951276321323604e-01,-6.304205056332732315e-01
1.898000000000000043e+01,-2.463767333639399482e-01,-6.327942556220020887e-01
1.899000000000000199e+01,-1.959628908095236710e-01,-6.346648444266179689e-01
1.900000000000000000e+01,-1.454012200452901027e-01,-6.360305556646396186e-01
1.901000000000000156e+01,-9.473949257541036673e-02,-6.368901499114913989e-01
1.901999999999999957e+01,-4.402557681019203528e-02,-6.372428659421675023e-01
1.903000000000000114e+01,6.692616397781847581e-03,-6.370884214279777247e-01
1.903999999999999915e+01,5.736718808640794975e-02,-6.364270130893048272e-01
1.905000000000000071e+01,1.079503053142456537e-01,-6.352593163060493708e-01
1.905999999999999872e+01,1.583942550165229335e-01,-6.335864841881440057e-01
1.907000000000000028e+01,2.086514975174598163e-01,-6.314101461092217482e-01
1.908000000000000185e+01,2.586747196294503226e-01,-6.287324057072349870e-01
1.908999999999999986e+01,3.084168872718180410e-01,-6.255558383564773228e-01
1.910000000000000142e+01,3.578312975425390619e-01,-6.218834881161532380e-01
1.910999999999999943e+01,4.068716301777453026e-01,-6.177188641613005071e-01
1.912000000000000099e+01,4.554919983358676205e-01,-6.130659367024798856e-01
1.912999999999999901e+01,5.036469986438287805e-01,-6.079291324013305076e-01
1.914000000000000057e+01,5.512917604454870002e-01,-6.023133292896311053e-01
1.915000000000000213e+01,5.983819941930210717e-01,-5.962238512001858393e-01
1.916000000000000014e+01,6.448740389247618054e-01,-5.896664617183463575e-01
1.917000000000000171e+01,6.907249087741540450e-01,-5.826473576635988749e-01
1.917999999999999972e+01,7.358923384564022285e-01,-5.751731621111955128e-01
1.919000000000000128e+01,7.803348276819050966e-01,-5.672509169642508953e-01
1.919999999999999929e+01,8.240116844466243151e-01,-5.588880750873579384e-01
1.921000000000000085e+01,8.668830671525853404e-01,-5.500924920131083917e-01
1.921999999999999886e+01,9.089100255128013117e-01,-5.408724172335314107e-01
1.923000000000000043e+01,9.500545401979767490e-01,-5.312364850887241197e-01
1.924000000000000199e+01,9.902795611835681910e-01,-5.211937052655628566e-01
1.925000000000000000e+01,1.029549044758841347e+00,-5.107534529196009476e-01
1.926000000000000156e+01,1.067827989161125757e+00,-4.999254584337476937e-01
1.926999999999999957e+01,1.105082468800926421e+00,-4.887197968276877358e-01
1.928000000000000114e+01,1.141279667046068980e+00,-4.771468768321989184e-01
1.928999999999999915e+01,1.176387907534737209e+00,-4.652174296430452438e-01
1.930000000000000071e+01,1.210376683990299185e+00,-4.529424973691662526e-01
1.930999999999999872e+01,1.243216688512299939e+00,-4.403334211904037510e-01
1.932000000000000028e+01,1.274879838321137271e+00,-4.274018292399826002e-01
1.933000000000000185e+01,1.305339300935415281e+00,-4.141596242274460105e-01
1.933999999999999986e+01,1.334569517764007784e+00,-4.006189708176997044e-01
1.935000000000000142e+01,1.362546226096682744e+00,-3.867922827821421716e-01
1.935999999999999943e+01,1.389246479479449903e+00,-3.726922099380124420e-01
1.937000000000000099e+01,1.414648666463522275e+00,-3.583316248920436209e-01
1.937999999999999901e+01,1.438732527718293852e+00,-3.437236096048854606e-01
1.939000000000000057e+01,1.461479171501789409e+00,-3.288814417925307598e-01
1.940000000000000213e+01,1.482871087483513151e+00,-3.138185811813500870e-01
1.941000000000000014e+01,1.502892158917431331e+00,-2.985486556330966268e-01
1.942000000000000171e+01,1.521527673164621675e+00,-2.830854471564319130e-01
1.942999999999999972e+01,1.538764330567243377e+00,-2.674428778215237612e-01
1.944000000000000128e+01,1.554590251677993251e+00,-2.516349955940433425e-01
1.944999999999999929e+01,1.568994982850650644e+00,-2.356759601051512387e-01
1.946000000000000085e+01,1.581969500199990719e+00,-2.195800283736436542e-01
1.946999999999999886e+01,1.593506211940768580e+00,-2.033615404966911955e-01
1.948000000000000043e+01,1.603598959117883638e+00,-1.870349053251435523e-01
1.949000000000000199e+01,1.612243014741403968e+00,-1.706145861395924612e-01
1.950000000000000000e+01,1.619435081342146532e+00,-1.541150863429260331e-01
1.951000000000000156e+01,1.625173286965342356e+00,-1.375509351851341711e-01
1.951999999999999957e+01,1.629457179621475404e+00,-1.209366735359513889e-01
1.953000000000000114e+01,1.632287720215376936e+00,-1.042868397205126696e-01
1.953999999999999915e+01,1.633667273976014300e+00,-8.761595543330713554e-02
1.955000000000000071e+01,1.633599600411230313e+00,-7.093851174511645041e-02
1.955999999999999872e+01,1.632089841813098019e+00,-5.426895521774610653e-02
1.957000000000000028e+01,1.629144510341062002e+00,-3.762167414072092875e-02
1.958000000000000185e+01,1.624771473711534853e+00,-2.101098490420338916e-02
1.958999999999999986e+01,1.618979939523818246e+00,-4.451118521777930326e-03
1.960000000000000142e+01,1.611780438253681780e+00,1.204379268336397413e-02
1.960999999999999943e+01,1.603184804947099806e+00,2.845972821561659760e-02
1.962000000000000099e+01,1.593206159647783338e+00,4.478279235484539100e-02
1.962999999999999901e+01,1.581858886593343172e+00,6.099922690229986344e-02
1.964000000000000057e+01,1.569158612215893811e+00,7.709542371260036386e-02
1.965000000000000213e+01,1.555122181983977114e+00,9.305793699985409617e-02
1.966000000000000014e+01,1.539767636123514194e+00,1.088734954066404859e-01
1.967000000000000171e+01,1.523114184256403547e+00,1.245290138247943101e-01
1.967999999999999972e+01,1.505182178996260944e+00,1.400116049573064680e-01
1.969000000000000128e+01,1.485993088541320617e+00,1.553085906112485759e-01
1.969999999999999929e+01,1.465569468305449874e+00,1.704075127117314903e-01
1.971000000000000085e+01,1.443934931628577445e+00,1.852961440276557625e-01
1.971999999999999886e+01,1.421114119608668958e+00,1.999624986000910210e-01
1.973000000000000043e+01,1.397132670097477103e+00,2.143948418648760623e-01
1.974000000000000199e+01,1.372017185903235514e+00,2.285817004611336301e-01
1.975000000000000000e+01,1.345795202243287747e+00,2.425118717181152794e-01
1.976000000000000156e+01,1.318495153490257366e+00,2.561744328130370896e-01
1.976999999999999957e+01,1.290146339255732855e+00,2.695587495930164001e-01
1.978000000000000114e+01,1.260778889855053819e+00,2.826544850548242116e-01
1.978999999999999915e+01,1.230423731197740622e+00,2.954516074763375855e-01
1.980000000000000071e+01,1.199112549147297813e+00,3.079403981943166779e-01
