time,input_base_ax,input_base_vx,base_vx,base_ax,base_xdisp,middle_vx,middle_ax,middle_xdisp,surface_vx,surface_ax,surface_xdisp,base_strain,base_shear_stress,middle_strain,middle_shear_stress
20.58,-1.31096532782,0.127949664861,0.126120213705,-1.49003549039,-0.0608435516275,0.129148553302,-1.19350496922,-0.0605081910109,0.121999209238,-1.32413894292,-0.0603872876609,4.80027152127e-05,24001.552881,3.76417446105e-05,17255.7428281
20.6,-1.31713682954,0.102345465767,0.09651337968,-1.48034170127,-0.0585432776801,0.104817551735,-1.21655007831,-0.0582144133563,0.0968164777703,-1.25913657339,-0.0580881382934,5.02480090424e-05,25124.1276807,3.50973165575e-05,16232.1489391
20.62,-1.31901214205,0.0766608525971,0.0681828638533,-1.41652579134,-0.0567572795443,0.079757815323,-1.25298682062,-0.0564340910635,0.072895699206,-1.19603892821,-0.0563025206823,5.2004594597e-05,26002.3183683,3.01290880405e-05,14321.4034554
20.64,-1.31664159431,0.0509812634739,0.0418906472027,-1.31461083253,-0.0554871439775,0.0538773244228,-1.29402454501,-0.0551672675756,0.0498194484816,-1.15381253623,-0.0550317063975,5.2860663691e-05,26430.2511346,2.39738374286e-05,11998.4410596
20.66,-1.31008941259,0.0253909904489,0.0178854807644,-1.20025832192,-0.0547322974701,0.0272653204313,-1.33060019958,-0.0544129334607,0.0270098481162,-1.14048001827,-0.0542757948192,5.25626557885e-05,26281.1702084,1.81345083352e-05,9826.19518127
20.68,-1.2994332859,-2.70941470994e-05,-0.00412010537398,-1.10027930692,-0.0544899063322,0.000259262263525,-1.35030290839,-0.0541687672836,0.00383532828857,-1.15872599139,-0.0540331586955,5.11064748653e-05,25553.038935,1.4011813219e-05,8320.28289119
20.7,-1.28476389187,-0.0251918022666,-0.0248859889384,-1.03829417822,-0.0547549497517,-0.0266812015718,-1.34702319177,-0.0544308888199,-0.0201541255821,-1.19947269354,-0.0542997040888,4.87507515414e-05,24375.1775947,1.26079901494e-05,7844.55465477
20.72,-1.26618438537,-0.0500238848484,-0.0454213041126,-1.02676575871,-0.0555204068898,-0.0530339219697,-1.3176360199,-0.0551936821316,-0.0451890196095,-1.25174470137,-0.0550690811539,4.59856744751e-05,22992.6819474,1.42257521539e-05,8496.89114304
20.74,-1.2438098523,-0.0744462759426,-0.0667290540185,-1.0653874953,-0.056777661292,-0.0783747929136,-1.2670435472,-0.0564502205899,-0.0711522462355,-1.2981613313,-0.0563329696639,4.33330661539e-05,21666.4604047,1.84213804373e-05,10096.7173919
20.76,-1.21776673108,-0.0983843255849,-0.0895240962851,-1.13975211333,-0.0585168005748,-0.102415260615,-1.20202338507,-0.0581922004645,-0.0976316506621,-1.32397022133,-0.0580819759894,4.12520009224e-05,20626.0342377,2.4029538047e-05,12188.2720787
20.78,-1.18819220445,-0.1217660208,-0.114041057796,-1.22584807556,-0.0607269640389,-0.125072127961,-1.13284336732,-0.0604099855642,-0.123930090463,-1.31492199003,-0.0603053005268,3.99620443538e-05,19981.1577382,2.95290900095e-05,14189.0226833
20.8,-1.155233564,-0.144522194167,-0.139945974408,-1.29524583061,-0.0633963787223,-0.146444870328,-1.06863711836,-0.0630918737925,-0.149260388642,-1.26651490897,-0.0629908457019,3.95088237585e-05,19754.6126554,3.33659805348e-05,15508.6281033
20.82,-1.1190475503,-0.166586719426,-0.166399733164,-1.3226879378,-0.0665124692885,-0.166803367852,-1.01792487619,-0.066224221202,-0.172911148571,-1.18253799646,-0.0661246210401,3.96828072837e-05,19841.6142346,3.44401406538e-05,15744.6166559
20.84,-1.0797996711,-0.187896693662,-0.192253527962,-1.29268973989,-0.070061674843,-0.186516752691,-0.985669241959,-0.0697914251001,-0.194448331576,-1.07685915024,-0.069691623553,4.01592435484e-05,20079.7886154,3.22907791021e-05,14739.8528154
20.86,-1.03766350032,-0.208392605669,-0.216312271335,-1.20293716864,-0.0740294190343,-0.205943214312,-0.97132308102,-0.0737768894878,-0.213796298277,-0.967398335065,-0.0736760077805,4.04445887822e-05,20222.3814612,2.72714085897e-05,12651.3958915
20.88,-0.992819960595,-0.228018490109,-0.237623485186,-1.06556069256,-0.0783998072556,-0.225321717427,-0.968925155781,-0.0781631243901,-0.231217182018,-0.87104418705,-0.0780618179616,4.00881713646e-05,20044.0781527,2.03789101756e-05,9871.20323604
20.9,-0.945456591996,-0.246722067193,-0.255691915257,-0.903421503548,-0.0831555458718,-0.244664602505,-0.96714425389,-0.0829320910428,-0.247223743811,-0.800328089668,-0.082832134571,3.87100995804e-05,19354.9501204,1.30970759172e-05,6974.49864902
20.92,-0.89576680959,-0.264454867619,-0.27060949413,-0.745878943625,-0.088277721347,-0.263771598682,-0.95534980885,-0.088064679107,-0.262415157139,-0.759570666405,-0.0879688412099,3.62305032014e-05,18115.0780568,6.98711871167e-06,4556.30863291
20.94,-0.843949152577,-0.28117234257,-0.283010796319,-0.620065109476,-0.0937459552842,-0.282247468918,-0.923793511814,-0.0935409883806,-0.277378950439,-0.748189664984,-0.0934519960232,3.28080170494e-05,16403.7963665,3.36220719277e-06,3116.16618522
20.96,-0.790206527611,-0.296833958634,-0.293924302617,-0.545675314912,-0.0995385521661,-0.299639227785,-0.869587943326,-0.0993403847039,-0.292503390514,-0.756222003727,-0.0992605320174,2.88589442846e-05,14429.2723892,2.89781811186e-06,2901.06010121
20.98,-0.734745448937,-0.311403277561,-0.304492630216,-0.528416379942,-0.105632926471,-0.315488033055,-0.792440263523,-0.105442035087,-0.307921298691,-0.77089540885,-0.105372560871,2.4851127195e-05,12425.4300438,5.47224713376e-06,3849.28678753
21,-0.677775277941,-0.324848020808,-0.315693643259,-0.560050652143,-0.112005896198,-0.32946450604,-0.698823649239,-0.111824682638,-0.323379826119,-0.772926371412,-0.111765766837,2.12450689251e-05,10622.5047539,1.01648275734e-05,5586.70107688
21.02,-0.619507464646,-0.337140118888,-0.328068057487,-0.618720711432,-0.118634026712,-0.341383535576,-0.595951476833,-0.118466335208,-0.338358563047,-0.748936846407,-0.118417005942,1.83673090578e-05,9183.73436253,1.55154450688e-05,7537.03753965
21.04,-0.560154793679,-0.348255745604,-0.341590371592,-0.676115705223,-0.125493816348,-0.351305620675,-0.496104254915,-0.125343815627,-0.352126976967,-0.688420696009,-0.125302134177,1.63877501291e-05,8194.03900082,1.99102442723e-05,9073.22924937
21.06,-0.499930637126,-0.358175337252,-0.355652061159,-0.703084478352,-0.132561831894,-0.359484909724,-0.408964452476,-0.132432832307,-0.364023992209,-0.594850762093,-0.132396334196,1.5271343127e-05,7635.87553484,2.19685312518e-05,9669.29588458
21.08,-0.439048216687,-0.366883596982,-0.369216984298,-0.678246156972,-0.139814753541,-0.366357034021,-0.343606214854,-0.13970852453,-0.373545742178,-0.476087498468,-0.139674772919,1.4748964362e-05,7374.67972154,2.08896040784e-05,9030.10229231
21.1,-0.377719877439,-0.374369484512,-0.381061083412,-0.592204955673,-0.147229264655,-0.372369829369,-0.300639767392,-0.147145859527,-0.380527730918,-0.349099436976,-0.147113331478,1.43865209414e-05,7193.4102812,1.66083672491e-05,7146.53962574
21.12,-0.316156375457,-0.380626191452,-0.390083942111,-0.451142934947,-0.154781917359,-0.377896182505,-0.276317656803,-0.154719939509,-0.38508130827,-0.227678867628,-0.154688283514,1.36584248037e-05,6829.28161332,9.86597774161e-06,4322.07175653
21.14,-0.254566181475,-0.385651102539,-0.395573329601,-0.274469374526,-0.162448848645,-0.38309729277,-0.260055513226,-0.162405658879,-0.387627270102,-0.127298091566,-0.162376005287,1.2175140097e-05,6087.53780656,2.00035497244e-06,1088.35099213
21.16,-0.193154802661,-0.389445743126,-0.397392628367,-0.0909649382775,-0.170205737389,-0.387926215361,-0.241446129588,-0.170177942446,-0.388749443971,-0.0561086934678,-0.170152202641,9.72618936085e-06,4862.96177097,-5.31093605893e-06,-1891.13626872
21.18,-0.132124124525,-0.392015713301,-0.396018182295,0.0687223035792,-0.178027736661,-0.392128265591,-0.210102511456,-0.178011787295,-0.389120649968,-0.0185602998691,-0.177992446855,6.40652523126e-06,3203.058223,-1.05378395285e-05,-4018.59100121
21.2,-0.071671774863,-0.393370609067,-0.39242997094,0.179410567752,-0.185889766866,-0.3953243782,-0.159805630458,-0.185883049029,-0.38929758144,-0.00884657359391,-0.185872247467,2.46206680149e-06,1230.81114705,-1.26387606154e-05,-4892.69996022
21.22,-0.0119905115457,-0.393523931031,-0.387867488584,0.228124117817,-0.19376666886,-0.397077494055,-0.0876557927551,-0.193768258124,-0.389592265892,-0.0147342225873,-0.193767751662,-1.68045296423e-06,-840.406778108,-1.14031586507e-05,-4449.23483066
21.24,0.0467323641196,-0.392492981112,-0.383524126497,0.217168104341,-0.20163362591,-0.396995814739,0.0040839658137,-0.20164465661,-0.389967457898,-0.0187596002786,-0.201655025478,-5.61043262676e-06,-2805.30992008,-7.4218023518e-06,-2937.5471075
21.26,0.10431556686,-0.390298747772,-0.380255966802,0.163407984756,-0.209466322174,-0.394840949853,0.107743244272,-0.209489343583,-0.390055013087,-0.00437775945861,-0.209510131036,-8.88658740772e-06,-4443.28308709,-1.98678077068e-06,-882.941058394
21.28,0.160584358235,-0.386965780359,-0.378367893348,0.0944036727078,-0.21724132357,-0.390600215277,0.212036728813,-0.217279437249,-0.389293212456,0.038090031559,-0.217308750105,-1.12431462979e-05,-5621.46626837,3.30004812704e-06,1079.46484226
21.3,0.21537104737,-0.38252205312,-0.377542871974,0.0412510686635,-0.224936159017,-0.384524376885,0.303791919603,-0.224992017057,-0.387062480298,0.111536607858,-0.225027287927,-1.25717672952e-05,-6285.70559631,6.84638234988e-06,2322.17902136
21.32,0.26851546036,-0.376998819514,-0.376919585567,0.0311643203767,-0.232529511773,-0.37704523786,0.373956951247,-0.232604871879,-0.382875989126,0.209324558629,-0.232643228752,-1.30770873042e-05,-6538.33104757,7.50357806401e-06,2401.98006022
21.34,0.31986537718,-0.370430457468,-0.375317516292,0.0801034637632,-0.240001044408,-0.368689611913,0.41778129734,-0.24009639766,-0.376429416412,0.322328635708,-0.24013571895,-1.3137733219e-05,-6568.66518649,4.80074777359e-06,1142.12430405
21.36,0.369276935078,-0.362854306218,-0.371527092923,0.189521168412,-0.247331281225,-0.359912630585,0.438849066425,-0.247445696068,-0.367733500296,0.434795805798,-0.247484854688,-1.32580575194e-05,-6628.8885634,-8.6868538457e-07,-1285.59921145
21.38,0.416614997523,-0.354310495432,-0.364630326543,0.344838319045,-0.254501315891,-0.351042417469,0.443510655796,-0.25463227171,-0.357060898074,0.533630111073,-0.25467143714,-1.38527226746e-05,-6926.32280725,-8.35345738592e-06,-4410.1219318
21.4,0.46175348794,-0.344841767305,-0.354235783962,0.51972712905,-0.261492704312,-0.34218184705,0.443028520946,-0.261636420498,-0.344986245048,0.603732651298,-0.261676744583,-1.51903057793e-05,-7595.23042857,-1.60030684915e-05,-7560.5984403
21.42,0.504575687543,-0.334493292334,-0.340602971809,0.681640607655,-0.268287405783,-0.333243995596,0.446892572692,-0.268439673947,-0.332181979352,0.640213284811,-0.268483046549,-1.73298068447e-05,-8665.07627579,-2.21185169034e-05,-10056.2231194
21.44,0.544974496765,-0.323312479505,-0.324578657027,0.801215739098,-0.274867868054,-0.323922137097,0.466092924953,-0.27502519825,-0.319329230729,0.64263743117,-0.275073838959,-2.0142100231e-05,-10071.2706252,-2.53847458484e-05,-11377.028641
21.46,0.582852659841,-0.311348781613,-0.30741305795,0.858279953841,-0.281217188966,-0.313810124691,0.505600620292,-0.281377702067,-0.306855058407,0.623708616078,-0.281433576926,-2.33426291381e-05,-11671.5261103,-2.51901703144e-05,-11293.4097967
21.48,0.618122952289,-0.298653496468,-0.290448041342,0.848250830394,-0.28731927749,-0.302463123304,0.567350069353,-0.287482865865,-0.294914644334,0.597020703679,-0.287547216578,-2.64999662513e-05,-13250.1381738,-2.17742737644e-05,-9918.6684958
21.5,0.650708331128,-0.285279564718,-0.274809246073,0.781939763453,-0.293159155421,-0.289581859566,0.64406318693,-0.293327115897,-0.283314744583,0.57999498752,-0.293399797809,-2.91646997677e-05,-14582.4168035,-1.61326632815e-05,-7666.29576822
21.52,0.680542047806,-0.271281365045,-0.261123652766,0.684279665353,-0.29872315703,-0.275071227399,0.725531608338,-0.298897484438,-0.271665125492,0.582480954583,-0.298977101448,-3.09362411758e-05,-15468.0849087,-9.81292005453e-06,-5166.84722461
21.54,0.707567723939,-0.256714507472,-0.249388524161,0.586756430235,-0.303999227138,-0.259120635837,0.797529578093,-0.304182155623,-0.25943044206,0.611734171604,-0.304266129282,-3.16675211057e-05,-15833.6252127,-4.51270191731e-06,-3105.02169127
21.56,0.731739390094,-0.241635625525,-0.238965460993,0.521153158398,-0.308976893701,-0.242118820111,0.850090786318,-0.309170337282,-0.246103852995,0.666329453234,-0.30925591303,-3.14293565412e-05,-15714.4688366,-1.7216183843e-06,-2080.14215645
21.58,0.753021487955,-0.226102167987,-0.228760441566,0.510250971372,-0.313647284917,-0.224589125168,0.876484747123,-0.313852379133,-0.231290750755,0.740655112019,-0.313936930964,-3.05663462589e-05,-15282.9381925,-2.27285324339e-06,-2419.02429454
21.6,0.771388836352,-0.210172190974,-0.217498255716,0.563109292481,-0.318002805777,-0.207054278316,0.876742342612,-0.318219171505,-0.214846922478,0.822191413849,-0.318301061102,-2.94755671696e-05,-14737.585122,-6.1718212479e-06,-4111.9177929
21.62,0.786826561743,-0.193904151036,-0.204065409609,0.671642305378,-0.322037023039,-0.189954994628,0.854964184385,-0.322262547383,-0.19693784702,0.895453772894,-0.322340955431,-2.86016052076e-05,-14300.6945373,-1.25162652001e-05,-6774.5137864
21.64,0.799329993841,-0.177356700012,-0.187796539008,0.813443530024,-0.325744363636,-0.173555553836,0.819972039616,-0.325975397641,-0.178026096939,0.945587504052,-0.326050820551,-2.82456363507e-05,-14122.8272205,-1.98100077938e-05,-9787.71426577
21.66,0.80890452723,-0.160588482304,-0.168663851501,0.956634375351,-0.329120119194,-0.157885983432,0.783478520205,-0.329352522102,-0.158773091622,0.962650265847,-0.329426292713,-2.86301878287e-05,-14315.2126995,-2.62788598684e-05,-12422.1234188
21.68,0.815565449871,-0.143657935253,-0.147300162998,1.06818442519,-0.332160280719,-0.14273855143,0.757371600121,-0.332390387854,-0.139837747401,0.946767211071,-0.332464751402,-2.97481550564e-05,-14874.2729087,-3.03893953927e-05,-14060.038809
21.7,0.819337739551,-0.12662309327,-0.124855073351,1.12225448236,-0.334861650226,-0.127706692762,0.751592933407,-0.335087076945,-0.121753453023,0.904214718894,-0.335164230233,-3.14298552379e-05,-15715.1541901,-3.11409865883e-05,-14302.7147415
21.72,0.820255829398,-0.109541396342,-0.102729572374,1.10627504885,-0.337221858179,-0.112332490154,0.768710130375,-0.337441568275,-0.104779546332,0.848695334522,-0.337523248436,-3.32732731512e-05,-16636.8459923,-2.83648497098e-05,-13097.0297597
21.74,0.8183633437,-0.0924695035362,-0.0822380913181,1.02457405278,-0.339239644299,-0.0962207560126,0.805586707077,-0.339453876393,-0.0889315777833,0.792398427454,-0.339540501893,-3.48204776485e-05,-17410.3845406,-2.2708680321e-05,-10718.4353443
21.76,0.813712805338,-0.0754631120647,-0.0643055788077,0.896625625519,-0.340915037149,-0.0791967032037,0.851202640446,-0.341125045013,-0.0739395728217,0.749600248084,-0.341215787656,-3.56408993144e-05,-17820.4928118,-1.55581030974e-05,-7746.69033603
21.78,0.806365316252,-0.0585767824752,-0.0492299018048,0.753783850147,-0.342249582235,-0.0613062812016,0.894521100108,-0.342457439373,-0.0593820470311,0.727876289531,-0.342550316341,-3.55098121934e-05,-17754.8284472,-8.66699418878e-06,-4907.03358365
21.8,0.796390212418,-0.0418637704897,-0.0366323085208,0.629879664202,-0.34324636084,-0.0428533490606,0.922646607052,-0.343454416004,-0.0447096625139,0.73361922586,-0.343546896056,-3.44242950572e-05,-17211.962854,-3.74740063658e-06,-2905.88810963
21.82,0.783864694901,-0.0253758659843,-0.0255432669786,0.554452077112,-0.343909900528,-0.0242830298065,0.928515962708,-0.344119944624,-0.0294618627117,0.762389990113,-0.344209417721,-3.25848027794e-05,-16292.1571312,-1.99635617099e-06,-2229.41271679
21.84,0.768873438609,-0.00916323957332,-0.0146755372488,0.54338648649,-0.344245995269,-0.00615400822112,0.90645107927,-0.344458408596,-0.0133410869888,0.806038786147,-0.344542631089,-3.0323739502e-05,-15161.6307963,-3.79122785277e-06,-3020.49025829
21.86,0.751508180444,0.00672570277442,-0.00273481317241,0.597036203822,-0.34426147309,0.0110296629547,0.859183558795,-0.344474832928,0.0036100013887,0.847554418878,-0.344552436373,-2.8023784761e-05,-14011.7191906,-8.60637125349e-06,-5045.31849521
21.88,0.731867288588,0.0222444566902,0.0112203854244,0.69775992984,-0.343964029138,0.0268759107124,0.792312387886,-0.344175509121,0.02107893431,0.873446646067,-0.34424620344,-2.60890479126e-05,-13044.4541754,-1.51483577254e-05,-7755.01842117
21.9,0.71005531472,0.0373485475737,0.0275534431319,0.81665288538,-0.343361968082,0.0412609048809,0.719249708425,-0.343568111397,0.0385119601419,0.871651291597,-0.343633015682,-2.48158037652e-05,-12407.947234,-2.17202055146e-05,-10441.6429069
21.92,0.686182530997,0.0519956496504,0.0459262176056,0.918638723689,-0.342464102642,0.0543146935663,0.652689434271,-0.342661701611,0.0553153021199,0.840167098904,-0.342722810817,-2.43588381338e-05,-12179.5682826,-2.65840672947e-05,-12385.5369669
21.94,0.660364453671,0.0661456956331,0.0653884749721,0.973112868327,-0.341279589692,0.0664200617917,0.605268411271,-0.341466079629,0.0709391304758,0.781191417794,-0.341525927911,-2.45942154821e-05,-12297.3313444,-2.84242748894e-05,-13048.7729903
21.96,0.632721355232,0.0797609767383,0.0845815483265,0.959653667719,-0.339818061401,0.0780529413027,0.581643975552,-0.339991860331,0.0850193380223,0.704010377329,-0.3400524085,-2.5220836723e-05,-12610.6684479,-2.66074157956e-05,-12176.3680042
21.98,0.603377766986,0.0928062328472,0.102079625076,0.874903837454,-0.338089688809,0.0896752945377,0.581117661751,-0.338250314824,0.0974090864358,0.619487420674,-0.338312766916,-2.57751942508e-05,-12887.8130429,-2.14379731965e-05,-9908.64647743
22,0.572461974009,0.10524873264,0.116727275804,0.732382536442,-0.336105483113,0.101597127682,0.596091657194,-0.336253867896,0.10823310573,0.541200964695,-0.336318057546,-2.58722885536e-05,-12936.2667744,-1.40257440888e-05,-6718.91630663
22.02,0.540105504391,0.117058343571,0.127929304072,0.560101413372,-0.333877329902,0.113919521061,0.616119668955,-0.334015597667,0.117862637039,0.481476565461,-0.334080484391,-2.52090358103e-05,-12604.5109458,-6.09879476177e-06,-3341.32332589
22.04,0.506442614717,0.128207591585,0.135794321155,0.393250854177,-0.331418117798,0.126506647505,0.629356322206,-0.33154906297,0.126826018415,0.448169068819,-0.331612563703,-2.37052462866e-05,-11852.4883372,5.30146132216e-07,-536.605173906
22.06,0.471609773684,0.138671710525,0.141102725741,0.265420229274,-0.32874157034,0.138995424227,0.624438836139,-0.328867540651,0.135667054503,0.442051804376,-0.328927277559,-2.13989944758e-05,-10699.272423,4.34902357466e-06,1064.18565261
22.08,0.435745145772,0.148428681211,0.145112515063,0.200489466116,-0.325862221416,0.150877241266,0.594090851935,-0.325984367735,0.144760489929,0.454671771316,-0.32603776783,-1.85341604373e-05,-9266.82343609,4.60751953824e-06,1160.2098042
22.1,0.398988076839,0.157459260208,0.149230225723,0.205885532976,-0.322795155478,0.161586248614,0.53545036739,-0.322913059308,0.154239519324,0.473951469746,-0.322958318061,-1.54447498693e-05,-7722.14539314,1.40435012819e-06,-194.15021371
22.12,0.361478583497,0.165746998341,0.154672796246,0.272128526179,-0.319555869699,0.170682772328,0.454826185714,-0.319667943066,0.163936790961,0.484863581858,-0.319704273804,-1.25779096053e-05,-6288.80198846,-4.28430487576e-06,-2574.55772363
22.14,0.323356848064,0.17327824905,0.162142301539,0.373475264667,-0.316159948269,0.177934393669,0.362581067029,-0.316263891738,0.173494555118,0.477888207866,-0.316292027832,-1.03060945903e-05,-5153.00573119,-1.08971856961e-05,-5317.77230267
22.16,0.284762720873,0.180042166719,0.171663025966,0.476036221322,-0.312622890314,0.18342098055,0.274329344041,-0.312716181711,0.182401719628,0.445358225461,-0.312737933217,-8.86313073933e-06,-4431.65050179,-1.66023682322e-05,-7648.26700586
22.18,0.245835231652,0.186030695137,0.182545886048,0.544143004109,-0.308959931295,0.187446254338,0.201263689409,-0.309040116394,0.190158207178,0.387824377523,-0.309057934885,-8.21950865676e-06,-4109.95319192,-1.97780071214e-05,-8884.64546974
22.2,0.206712111623,0.191238546295,0.193578970813,0.551654238258,-0.305186089434,0.190503394371,0.152857001684,-0.305251253994,0.196308700837,0.307524682976,-0.305267477596,-8.14241532604e-06,-4071.47542854,-1.9408645834e-05,-8603.78053415
22.22,0.167529327936,0.195663169736,0.203300650066,0.48608396266,-0.301316271193,0.193093685847,0.129514573758,-0.301365628938,0.200622356532,0.215682784741,-0.301381988752,-8.27120606639e-06,-4135.87009989,-1.53708273529e-05,-6765.03221564
22.24,0.128420631956,0.19930471275,0.210386965269,0.354315760156,-0.297365417609,0.195674965958,0.129064005594,-0.297399733489,0.203101072138,0.123935780306,-0.297417089457,-8.22746219764e-06,-4113.92636285,-8.48586544672e-06,-3730.79714012
22.26,0.0895171228587,0.202165971662,0.213963634708,0.178833471937,-0.293348621633,0.198504777925,0.141490598313,-0.293370124413,0.204063223956,0.0481075908799,-0.293388198278,-7.69853404831e-06,-3849.34102244,-2.81709705563e-07,-161.961886535
22.28,0.0509468279298,0.204252334578,0.21384877306,-0.0057430824309,-0.289281147968,0.201626310012,0.156076604349,-0.289292751245,0.203989689713,-0.00367671215659,-0.289310276407,-6.45758124485e-06,-3228.73000765,7.37442463072e-06,3141.68130772
22.3,0.0128343008511,0.205571715906,0.210580670448,-0.163405130567,-0.285178482584,0.204790505699,0.158209784355,-0.285182892986,0.20344685058,-0.0271419566321,-0.285197603226,-4.45004022193e-06,-2224.84384378,1.27943579491e-05,5465.09138012
22.32,-0.0246997608068,0.206134483027,0.205303090036,-0.263879020634,-0.281056230426,0.207551448294,0.138047129749,-0.281055203264,0.202873287372,-0.0286781604061,-0.281064647846,-1.77724165451e-06,-888.370417855,1.48098571525e-05,6318.60474362
22.34,-0.0615388777636,0.205953375536,0.19947564966,-0.291372018789,-0.276930073166,0.20935015162,0.0899351663113,-0.276924331661,0.202537440181,-0.0167923595334,-0.276926283885,1.23008029274e-06,615.310859869,1.31129103845e-05,5583.44208661
22.36,-0.0975711298519,0.205043417431,0.194523289318,-0.247618017114,-0.2728154788,0.209701639394,0.0175743886882,-0.27280473169,0.202456779877,-0.0040330152385,-0.272798194558,4.16691812599e-06,2083.68917639,8.25844061897e-06,3506.49196593
22.38,-0.132689474547,0.203421822721,0.191478854546,-0.15222173859,-0.268727531954,0.208307002773,-0.0697318310458,-0.268710703642,0.202449033625,-0.000387312563823,-0.268695803094,6.59607066877e-06,3298.16662083,1.62855136088e-06,688.895247497
22.4,-0.16679204237,0.201107894892,0.190727920575,-0.03754669856,-0.264680602121,0.205135021757,-0.158599050786,-0.264655818632,0.202141605476,-0.0153714074929,-0.264634067715,8.27786200991e-06,4138.92366226,-4.97457483417e-06,-2092.9255787
22.42,-0.199782408431,0.198122920695,0.191916235631,0.0594157528409,-0.260688333812,0.200416930459,-0.23590456488,-0.260653359119,0.201060656597,-0.0540474439239,-0.260626827949,9.12237406642e-06,4561.03705117,-9.69389978195e-06,-4039.38259637
22.44,-0.23156983947,0.194490058757,0.194031339181,0.105755177462,-0.256763539101,0.194582075398,-0.291742753072,-0.256716345088,0.198742666089,-0.115899525426,-0.256687590124,9.28007145568e-06,4639.78092701,-1.11865779446e-05,-4579.59891698
22.46,-0.262069515881,0.190234223496,0.195669239045,0.0818949932332,-0.252918384516,0.188186193413,-0.319794099267,-0.252858079022,0.194863157681,-0.193975420393,-0.252829292308,8.97649111131e-06,4487.95345791,-8.90314402169e-06,-3486.9872489
22.48,-0.291202728273,0.185381964849,0.195379227534,-0.0145005755758,-0.249164382979,0.181772874948,-0.32066592324,-0.249091566468,0.189362266904,-0.275044538818,-0.249064493637,8.56468578947e-06,4282.08747913,-3.29006231459e-06,-969.372749972
22.5,-0.318897048261,0.179961344328,0.19204706932,-0.166607910681,-0.245512594627,0.175777439013,-0.299771796767,-0.245429265105,0.182437120712,-0.346257309624,-0.245404440337,8.37478055254e-06,4187.23000034,4.40785943506e-06,2425.4740957
22.52,-0.345086473265,0.174001807919,0.18516386939,-0.34415999652,-0.241973629346,0.170372075422,-0.270268179514,-0.24188242587,0.174519642542,-0.395873908507,-0.241859232439,8.74099053355e-06,4370.46377061,1.24135726212e-05,5922.91104413
22.54,-0.369711545188,0.167534056348,0.174980525115,-0.509167213743,-0.238557822877,0.16545829957,-0.245688792609,-0.238461401695,0.166101019138,-0.420931170204,-0.238437974594,9.82599988081e-06,4913.10402342,1.88891465432e-05,8730.14500346
22.56,-0.392719442985,0.16058991323,0.162437220155,-0.627165247983,-0.235275210078,0.160651676887,-0.240331134181,-0.235175789109,0.157679202286,-0.421090842564,-0.235149757955,1.16116195985e-05,5806.03042994,2.23414828078e-05,10205.8915157
22.58,-0.414064049181,0.153202191635,0.148957402346,-0.67399089045,-0.232135517062,0.155449629939,-0.260102347398,-0.232034735499,0.149600269309,-0.403946648863,-0.232003845531,1.38384845101e-05,6919.5325968,2.20045459316e-05,10027.5047664
22.6,-0.433705990554,0.145404559571,0.136087567406,-0.643491747013,-0.229147947422,0.149325805637,-0.306191215064,-0.229046647105,0.142074679455,-0.376279492715,-0.229009452668,1.6129274001e-05,8064.9277055,1.80385895582e-05,8273.72710778
22.62,-0.451612653237,0.137231404923,0.125137270056,-0.547514867504,-0.226320984791,0.141917761464,-0.370402208668,-0.226218940986,0.135051524838,-0.351157730845,-0.226175114882,1.80955146247e-05,9047.97137082,1.1509845521e-05,5418.64890873
22.64,-0.467758172644,0.128717700331,0.116841031574,-0.414811924083,-0.223662216775,0.133057163965,-0.443029874967,-0.223558087267,0.128298795806,-0.337636451601,-0.223508359206,1.94422368115e-05,9721.19706063,4.15266026754e-06,2225.10134764
22.66,-0.482123398668,0.119898868523,0.111192812044,-0.282410976519,-0.221178228796,0.122858523965,-0.509931999962,-0.221069936704,0.121377284845,-0.346075548041,-0.221016063123,2.00306193385e-05,10015.232349,-2.11037613262e-06,-465.652342279
22.68,-0.494695836722,0.110810648586,0.107444047,-0.187438252193,-0.218874634211,0.111663448955,-0.559753750517,-0.218760262543,0.11384378859,-0.376674812764,-0.218704560188,1.98454416198e-05,9922.510869,-5.63099772183e-06,-1938.14788444
22.7,-0.505469565255,0.101488963651,0.104307135458,-0.156845577124,-0.21675605596,0.100023845356,-0.581980179981,-0.216634588427,0.105321142255,-0.426132316739,-0.216579746702,1.90439223302e-05,9521.67298785,-5.49522285354e-06,-1803.22009706
22.72,-0.514445130473,0.0919697904569,0.10027480147,-0.201616699385,-0.214826264841,0.088545864404,-0.573899047578,-0.214697998731,0.0956763822249,-0.482238001518,-0.214646177149,1.78800076902e-05,8939.70521063,-1.67603038942e-06,-61.463247112
22.74,-0.521629419055,0.0822890312401,0.0940103030849,-0.313224919254,-0.213088197539,0.0777681876472,-0.538883837842,-0.212954435301,0.0849882085368,-0.534408684408,-0.212906986116,1.67509506384e-05,8375.23235292,4.9138921368e-06,2875.87113952
22.76,-0.527035509748,0.0724823883855,0.08468764079,-0.466133114745,-0.211544217722,0.0679971389583,-0.488552434445,-0.211406943682,0.0735548645747,-0.571667198104,-0.211363680372,1.60032350962e-05,8001.48615387,1.27117127249e-05,6318.009491
